user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date
USR000331,29,Male,Ahmedabad,Tier1,CRED,High,23,Android,2020-10-20
USR000332,44,Female,Chennai,Tier1,Paytm,Medium,15,iOS,2021-11-23
USR000333,18,Male,Madurai,Tier2,PhonePe,Low,4,iOS,2022-03-17
USR000334,23,Other,Mysore,Tier3,PhonePe,High,27,Android,2021-11-18
USR000335,20,Male,Aurangabad,Tier3,Paytm,Low,2,iOS,2021-01-12
USR000336,19,Male,Agra,Tier2,PhonePe,Low,2,Android,2019-03-04
USR000337,48,Female,Kanpur,Tier2,PhonePe,Medium,20,iOS,2020-01-15
USR000338,41,Male,Chennai,Tier1,PhonePe,Power,125,Android,2019-08-24
USR000339,33,Male,Bhopal,Tier2,Google Pay,Medium,13,Android,2019-05-17
USR000340,22,Male,Chennai,Tier1,Paytm,High,47,Android,2021-01-07
USR000341,34,Female,Tiruchirappalli,Tier3,Google Pay,High,26,iOS,2022-05-04
USR000342,33,Female,Vadodara,Tier2,PhonePe,Medium,7,Web,2021-10-28
USR000343,24,Female,Pune,Tier1,Google Pay,High,39,Android,2022-10-02
USR000344,32,Male,Allahabad,Tier3,CRED,Medium,7,Web,2021-04-12
USR000345,31,Male,Pune,Tier1,Paytm,Medium,12,Android,2020-12-12
USR000346,38,Female,Chennai,Tier1,Google Pay,Low,5,Android,2020-09-28
USR000347,39,Female,Moradabad,Tier3,PhonePe,Medium,12,Android,2022-08-03
USR000348,20,Male,Madurai,Tier2,Google Pay,Low,4,iOS,2021-02-23
USR000349,30,Female,Kolkata,Tier1,Google Pay,Low,3,iOS,2021-08-17
USR000350,38,Female,Ahmedabad,Tier1,Google Pay,High,24,Android,2021-03-04
USR000351,34,Male,Faridabad,Tier3,Paytm,Power,100,iOS,2019-02-21
USR000352,49,Female,Amritsar,Tier3,PhonePe,Medium,20,Android,2021-11-05
USR000353,40,Male,Kanpur,Tier2,Google Pay,Low,4,Android,2021-01-10
USR000354,24,Female,Hyderabad,Tier1,PhonePe,Medium,20,Android,2022-05-18
USR000355,21,Female,Kolkata,Tier1,PhonePe,Low,2,Web,2019-07-18
USR000356,39,Female,Coimbatore,Tier2,Google Pay,Low,3,Android,2022-08-12
USR000357,19,Female,Patna,Tier2,Google Pay,Low,5,Android,2019-01-14
USR000358,37,Male,Kanpur,Tier2,Google Pay,High,26,Android,2019-09-04
USR000359,56,Female,Nashik,Tier2,WhatsApp Pay,Power,91,Web,2021-07-17
USR000360,37,Male,Delhi,Tier1,Amazon Pay,Low,1,iOS,2019-05-20
USR000361,30,Male,Kolkata,Tier1,Google Pay,Medium,17,Android,2020-05-30
USR000362,39,Female,Pune,Tier1,Google Pay,Medium,20,Android,2022-09-28
USR000363,33,Female,Nashik,Tier2,Google Pay,High,35,Android,2020-05-21
USR000364,36,Female,Chennai,Tier1,Amazon Pay,Low,2,Android,2021-05-04
USR000365,56,Female,Rajkot,Tier3,PhonePe,Power,106,Android,2019-12-22
USR000366,30,Female,Amritsar,Tier3,PhonePe,Medium,12,iOS,2022-09-05
USR000367,59,Male,Chennai,Tier1,PhonePe,Low,4,Android,2019-01-29
USR000368,51,Male,Indore,Tier2,Paytm,High,24,Android,2020-10-07
USR000369,25,Male,Moradabad,Tier3,CRED,Medium,13,Android,2021-07-10
USR000370,21,Male,Bhopal,Tier2,CRED,Medium,6,Android,2019-08-03
USR000371,22,Female,Mumbai,Tier1,PhonePe,High,42,Android,2019-05-07
USR000372,18,Female,Jodhpur,Tier3,Google Pay,High,38,Android,2020-03-20
USR000373,22,Female,Moradabad,Tier3,PhonePe,Medium,14,Android,2019-02-05
USR000374,40,Male,Lucknow,Tier2,Amazon Pay,Medium,9,Android,2020-05-30
USR000375,21,Male,Bareilly,Tier3,PhonePe,High,40,iOS,2020-08-05
USR000376,28,Male,Rajkot,Tier3,Google Pay,Medium,19,iOS,2019-04-01
USR000377,48,Female,Ghaziabad,Tier3,Google Pay,High,25,Android,2022-09-20
USR000378,19,Female,Varanasi,Tier3,Amazon Pay,Medium,18,iOS,2021-05-25
USR000379,47,Female,Ahmedabad,Tier1,Google Pay,Medium,10,Android,2022-11-10
USR000380,27,Female,Visakhapatnam,Tier2,CRED,Medium,6,iOS,2021-06-06
USR000381,23,Male,Chennai,Tier1,PhonePe,High,28,iOS,2021-10-07
USR000382,41,Female,Mysore,Tier3,PhonePe,Medium,9,Android,2022-02-14
USR000383,39,Male,Vadodara,Tier2,CRED,High,26,Android,2020-04-02
USR000384,49,Male,Mumbai,Tier1,PhonePe,High,22,Android,2022-07-12
USR000385,43,Female,Nagpur,Tier2,PhonePe,High,41,Android,2019-10-25
USR000386,46,Male,Patna,Tier2,PhonePe,High,32,iOS,2020-11-12
USR000387,27,Female,Agra,Tier2,PhonePe,Low,1,Android,2021-05-29
USR000388,24,Female,Hyderabad,Tier1,Paytm,Medium,14,Android,2019-08-25
USR000389,44,Female,Kanpur,Tier2,Google Pay,High,29,Android,2021-04-13
USR000390,46,Male,Guwahati,Tier3,Google Pay,Medium,13,Android,2020-01-08
USR000391,63,Female,Tiruchirappalli,Tier3,Google Pay,Low,3,Android,2019-02-08
USR000392,31,Female,Delhi,Tier1,PhonePe,Medium,19,Web,2021-12-19
USR000393,30,Male,Nagpur,Tier2,PhonePe,High,48,Android,2021-03-14
USR000394,45,Male,Mumbai,Tier1,Paytm,Power,102,Android,2022-12-14
USR000395,29,Female,Surat,Tier2,Paytm,Medium,16,iOS,2021-03-25
USR000396,55,Male,Vadodara,Tier2,PhonePe,Low,5,iOS,2022-05-23
USR000397,49,Male,Vadodara,Tier2,Paytm,Low,3,iOS,2020-03-31
USR000398,32,Male,Kolkata,Tier1,Google Pay,Medium,19,Android,2022-05-09
USR000399,44,Male,Surat,Tier2,PhonePe,High,48,Android,2019-07-10
USR000400,44,Male,Bangalore,Tier1,PhonePe,Medium,15,iOS,2020-09-21
USR000401,22,Male,Delhi,Tier1,Google Pay,High,41,Android,2021-10-02
USR000402,51,Female,Amritsar,Tier3,Google Pay,Low,1,Android,2019-03-22
USR000403,34,Female,Tiruchirappalli,Tier3,PhonePe,Medium,6,Android,2022-02-22
USR000404,47,Male,Mumbai,Tier1,Google Pay,Medium,10,Android,2019-03-14
USR000405,28,Male,Mumbai,Tier1,PhonePe,Medium,15,Android,2021-12-24
USR000406,50,Female,Ahmedabad,Tier1,Google Pay,Low,4,Android,2020-11-15
USR000407,30,Male,Surat,Tier2,Google Pay,Low,1,Android,2021-08-14
USR000408,18,Male,Mumbai,Tier1,Paytm,High,43,Android,2021-09-03
USR000409,51,Male,Patna,Tier2,Paytm,Medium,10,Android,2022-06-23
USR000410,22,Male,Agra,Tier2,PhonePe,High,44,Android,2020-10-12
USR000411,28,Male,Hyderabad,Tier1,Google Pay,High,32,Android,2020-12-22
USR000412,58,Female,Ranchi,Tier2,PhonePe,Power,52,iOS,2021-08-13
USR000413,58,Male,Moradabad,Tier3,PhonePe,Low,5,Android,2021-04-23
USR000414,37,Male,Chennai,Tier1,PhonePe,Low,2,Android,2022-11-28
USR000415,39,Female,Lucknow,Tier2,PhonePe,High,48,Android,2020-09-13
USR000416,32,Male,Patna,Tier2,Amazon Pay,Medium,11,Android,2021-08-26
USR000417,28,Female,Guwahati,Tier3,CRED,High,34,Android,2021-12-28
USR000418,29,Male,Mumbai,Tier1,WhatsApp Pay,High,50,Android,2020-12-28
USR000419,40,Female,Surat,Tier2,Google Pay,Medium,19,Android,2019-07-18
USR000420,44,Male,Varanasi,Tier3,CRED,Medium,10,iOS,2021-12-17
USR000421,46,Female,Agra,Tier2,Google Pay,Medium,14,Android,2022-08-05
USR000422,45,Female,Nagpur,Tier2,Google Pay,High,47,Android,2022-06-18
USR000423,22,Female,Bangalore,Tier1,Google Pay,Medium,19,Android,2021-07-13
USR000424,34,Male,Chennai,Tier1,PhonePe,Medium,12,Android,2020-08-12
USR000425,20,Male,Lucknow,Tier2,CRED,Medium,13,Android,2022-04-05
USR000426,36,Female,Mumbai,Tier1,Paytm,High,30,Android,2020-02-07
USR000427,32,Female,Bhopal,Tier2,Google Pay,Low,2,Android,2020-06-16
USR000428,50,Male,Coimbatore,Tier2,Google Pay,Medium,18,Android,2019-10-07
USR000429,29,Male,Madurai,Tier2,PhonePe,Medium,6,iOS,2020-05-11
USR000430,23,Male,Visakhapatnam,Tier2,PhonePe,High,50,iOS,2020-02-03
USR000431,23,Male,Kolkata,Tier1,PhonePe,Medium,7,Android,2020-08-04
USR000432,44,Male,Patna,Tier2,PhonePe,High,34,Android,2021-08-08
USR000433,38,Female,Amritsar,Tier3,Paytm,Low,2,iOS,2022-10-25
USR000434,22,Female,Visakhapatnam,Tier2,Google Pay,High,33,Android,2019-06-09
USR000435,21,Female,Pune,Tier1,Google Pay,High,47,Android,2022-05-17
USR000436,41,Male,Vadodara,Tier2,Google Pay,Medium,17,Android,2019-01-13
USR000437,21,Male,Amritsar,Tier3,Google Pay,High,24,Android,2019-07-28
USR000438,47,Female,Coimbatore,Tier2,Paytm,High,49,Android,2021-06-14
USR000439,42,Other,Bangalore,Tier1,PhonePe,Low,3,Android,2019-08-11
USR000440,21,Male,Mumbai,Tier1,Paytm,Medium,6,iOS,2022-04-21
USR000441,21,Male,Nashik,Tier2,PhonePe,High,37,Android,2021-05-24
USR000442,63,Female,Tiruchirappalli,Tier3,Google Pay,High,22,Android,2022-03-27
USR000443,30,Female,Aligarh,Tier3,Paytm,Power,120,Android,2022-05-05
USR000444,30,Male,Nagpur,Tier2,PhonePe,Low,1,Android,2021-06-17
USR000445,46,Female,Vadodara,Tier2,PhonePe,Low,3,Android,2021-11-13
USR000446,57,Male,Kolkata,Tier1,Google Pay,High,42,Android,2022-07-01
USR000447,63,Male,Madurai,Tier2,Paytm,Medium,14,Android,2019-02-02
USR000448,44,Male,Bhopal,Tier2,PhonePe,Medium,11,iOS,2022-08-23
USR000449,30,Male,Vadodara,Tier2,Paytm,Power,95,iOS,2019-03-02
USR000450,21,Male,Surat,Tier2,PhonePe,Low,3,Android,2022-08-18
USR000451,45,Male,Kolkata,Tier1,Google Pay,Medium,6,Android,2021-02-24
USR000452,36,Male,Amritsar,Tier3,WhatsApp Pay,High,41,Android,2022-05-21
USR000453,31,Female,Pune,Tier1,CRED,Medium,16,Android,2019-02-23
USR000454,51,Male,Bhopal,Tier2,PhonePe,Low,2,iOS,2020-06-29
USR000455,23,Female,Bareilly,Tier3,Google Pay,High,21,Android,2022-03-20
USR000456,34,Male,Surat,Tier2,PhonePe,High,48,Android,2022-07-16
USR000457,18,Male,Chennai,Tier1,Google Pay,Medium,12,Android,2020-02-14
USR000458,33,Female,Pune,Tier1,Paytm,High,25,iOS,2019-08-01
USR000459,20,Male,Jabalpur,Tier3,Amazon Pay,Low,5,Android,2021-08-29
USR000460,23,Female,Lucknow,Tier2,PhonePe,High,34,Android,2021-09-21
USR000461,23,Female,Chennai,Tier1,PhonePe,Low,5,Web,2021-04-23
USR000462,39,Female,Vadodara,Tier2,PhonePe,High,27,Web,2021-02-01
USR000463,43,Male,Coimbatore,Tier2,Paytm,Low,5,Android,2020-08-17
USR000464,37,Female,Indore,Tier2,Paytm,Low,5,Android,2022-08-07
USR000465,59,Female,Hyderabad,Tier1,Paytm,High,32,Android,2021-02-19
USR000466,30,Female,Patna,Tier2,Google Pay,Medium,7,iOS,2020-03-25
USR000467,27,Female,Aurangabad,Tier3,CRED,Low,1,Android,2020-10-05
USR000468,49,Female,Noida,Tier3,Google Pay,Medium,14,Android,2022-04-30
USR000469,26,Male,Kanpur,Tier2,Google Pay,Medium,17,Android,2019-12-16
USR000470,59,Male,Kolkata,Tier1,Google Pay,High,26,Android,2021-02-25
USR000471,18,Male,Bangalore,Tier1,Paytm,Medium,6,Android,2021-08-13
USR000472,60,Female,Jaipur,Tier2,Paytm,Medium,12,Android,2020-08-30
USR000473,19,Female,Lucknow,Tier2,Paytm,Medium,19,Android,2022-01-18
USR000474,50,Female,Visakhapatnam,Tier2,Google Pay,High,29,Android,2020-09-30
USR000475,35,Male,Nashik,Tier2,CRED,Medium,20,Android,2021-01-26
USR000476,64,Female,Delhi,Tier1,Google Pay,Medium,8,iOS,2022-07-28
USR000477,21,Male,Visakhapatnam,Tier2,Paytm,High,36,Android,2019-07-22
USR000478,36,Male,Meerut,Tier3,PhonePe,Low,5,iOS,2022-12-09
USR000479,60,Male,Bangalore,Tier1,PhonePe,Low,4,Android,2019-01-24
USR000480,35,Male,Indore,Tier2,Amazon Pay,Medium,13,iOS,2020-05-22
USR000481,39,Male,Madurai,Tier2,Google Pay,High,37,Android,2019-10-18
USR000482,41,Male,Ghaziabad,Tier3,Google Pay,Medium,8,iOS,2019-07-09
USR000483,33,Female,Visakhapatnam,Tier2,Paytm,High,49,iOS,2022-10-22
USR000484,39,Female,Madurai,Tier2,PhonePe,Medium,20,iOS,2021-08-23
USR000485,37,Male,Bareilly,Tier3,Google Pay,Medium,17,iOS,2020-04-15
USR000486,51,Male,Tiruchirappalli,Tier3,Google Pay,High,34,iOS,2019-02-16
USR000487,20,Female,Rajkot,Tier3,PhonePe,High,27,iOS,2020-05-02
USR000488,27,Male,Lucknow,Tier2,Google Pay,Medium,17,Android,2021-05-25
USR000489,58,Male,Surat,Tier2,PhonePe,High,32,Android,2021-06-08
USR000490,50,Male,Bareilly,Tier3,Google Pay,Medium,11,Web,2019-07-14
USR000491,33,Female,Madurai,Tier2,Paytm,High,28,Web,2021-05-12
USR000492,38,Male,Pune,Tier1,Paytm,High,42,Android,2021-07-05
USR000493,27,Male,Madurai,Tier2,PhonePe,Low,5,Android,2022-04-23
USR000494,25,Female,Agra,Tier2,Google Pay,Power,87,Android,2020-08-18
USR000495,33,Male,Amritsar,Tier3,Google Pay,Medium,19,Android,2022-09-10
USR000496,29,Male,Vadodara,Tier2,Paytm,High,28,Android,2021-11-30
USR000497,37,Female,Tiruchirappalli,Tier3,Google Pay,Medium,9,Android,2019-10-13
USR000498,21,Male,Chennai,Tier1,Paytm,Medium,11,Web,2020-10-17
USR000499,61,Male,Visakhapatnam,Tier2,Google Pay,Medium,14,Android,2019-02-19
USR000500,63,Female,Gorakhpur,Tier3,Amazon Pay,High,43,Android,2019-11-23
USR000501,41,Male,Mysore,Tier3,WhatsApp Pay,Medium,20,Android,2021-02-15
USR000502,35,Female,Madurai,Tier2,WhatsApp Pay,High,31,Android,2021-09-10
USR000503,28,Male,Chennai,Tier1,PhonePe,Low,3,Android,2021-10-07
USR000504,47,Male,Guwahati,Tier3,PhonePe,High,44,Android,2020-01-20
USR000505,41,Male,Hyderabad,Tier1,PhonePe,Medium,11,Web,2019-08-22
USR000506,24,Male,Coimbatore,Tier2,Google Pay,Low,5,Android,2022-01-10
USR000507,52,Female,Noida,Tier3,CRED,Medium,10,Android,2019-09-27
USR000508,47,Female,Visakhapatnam,Tier2,Google Pay,Medium,11,Android,2020-05-13
USR000509,58,Male,Ahmedabad,Tier1,PhonePe,Low,2,Android,2021-09-01
USR000510,42,Male,Chennai,Tier1,PhonePe,Medium,11,Android,2021-10-02
USR000511,38,Female,Bhopal,Tier2,Google Pay,Medium,8,Android,2020-03-05
USR000512,31,Male,Guwahati,Tier3,Paytm,Medium,9,iOS,2019-11-01
USR000513,55,Female,Ahmedabad,Tier1,PhonePe,High,44,Android,2020-06-11
USR000514,49,Male,Surat,Tier2,PhonePe,Low,2,Android,2019-07-17
USR000515,20,Male,Bhopal,Tier2,PhonePe,Medium,20,Android,2021-05-18
USR000516,19,Male,Coimbatore,Tier2,WhatsApp Pay,Low,5,iOS,2019-01-14
USR000517,30,Female,Coimbatore,Tier2,Google Pay,High,23,Android,2021-03-01
USR000518,46,Male,Amritsar,Tier3,Google Pay,Power,124,iOS,2019-06-17
USR000519,63,Female,Kolkata,Tier1,PhonePe,Medium,17,Android,2019-04-22
USR000520,24,Male,Nashik,Tier2,Amazon Pay,High,34,Android,2022-02-06
USR000521,37,Male,Coimbatore,Tier2,PhonePe,High,26,Android,2022-11-21
USR000522,30,Male,Bikaner,Tier3,PhonePe,High,23,Android,2019-02-01
USR000523,60,Male,Ranchi,Tier2,Google Pay,Medium,13,iOS,2020-06-08
USR000524,48,Female,Kolkata,Tier1,CRED,Medium,13,Android,2022-07-31
USR000525,48,Female,Bangalore,Tier1,Google Pay,Medium,12,Android,2021-08-24
USR000526,33,Male,Hyderabad,Tier1,Paytm,Medium,12,Android,2021-04-01
USR000527,31,Female,Aurangabad,Tier3,PhonePe,Medium,17,Android,2021-04-04
USR000528,27,Male,Pune,Tier1,Paytm,Medium,14,Android,2019-10-10
USR000529,20,Male,Kanpur,Tier2,Paytm,High,29,Android,2022-12-16
USR000530,49,Female,Ghaziabad,Tier3,Paytm,High,44,Android,2022-08-15
USR000531,46,Female,Amritsar,Tier3,PhonePe,Low,4,Android,2022-01-23
USR000532,64,Male,Bangalore,Tier1,PhonePe,Medium,7,Android,2020-02-22
USR000533,64,Other,Delhi,Tier1,PhonePe,Medium,12,Android,2021-06-21
USR000534,36,Male,Mysore,Tier3,PhonePe,High,29,Android,2022-06-02
USR000535,44,Male,Chennai,Tier1,Paytm,High,43,Web,2022-04-14
USR000536,57,Male,Mumbai,Tier1,PhonePe,High,42,Android,2021-03-23
USR000537,48,Male,Kolkata,Tier1,PhonePe,High,24,Android,2022-05-30
USR000538,26,Male,Jaipur,Tier2,CRED,Medium,9,Android,2020-05-03
USR000539,32,Male,Delhi,Tier1,Google Pay,Medium,15,Android,2022-04-16
USR000540,23,Female,Lucknow,Tier2,PhonePe,Medium,11,Android,2019-03-27
USR000541,58,Female,Agra,Tier2,Google Pay,Low,4,iOS,2019-08-21
USR000542,38,Male,Aligarh,Tier3,Paytm,Low,4,Android,2022-05-10
USR000543,26,Male,Vadodara,Tier2,PhonePe,High,26,iOS,2019-08-08
USR000544,40,Male,Bangalore,Tier1,PhonePe,Low,3,Android,2022-08-26
USR000545,38,Female,Visakhapatnam,Tier2,Paytm,High,32,Android,2022-02-07
USR000546,29,Male,Pune,Tier1,PhonePe,High,40,Android,2022-01-18
USR000547,23,Male,Delhi,Tier1,PhonePe,Power,76,Android,2019-04-07
USR000548,40,Male,Pune,Tier1,Paytm,Medium,10,Android,2021-05-20
USR000549,35,Male,Hyderabad,Tier1,Paytm,Power,132,Android,2019-08-21
USR000550,45,Male,Bareilly,Tier3,Paytm,High,40,iOS,2021-09-24
USR000551,35,Male,Rajkot,Tier3,Amazon Pay,Power,80,Android,2022-08-10
USR000552,48,Female,Nagpur,Tier2,Google Pay,Power,104,iOS,2019-03-06
USR000553,36,Female,Coimbatore,Tier2,Google Pay,High,46,Android,2020-06-05
USR000554,36,Other,Vadodara,Tier2,WhatsApp Pay,Medium,20,Android,2020-07-26
USR000555,49,Female,Madurai,Tier2,Google Pay,High,28,Android,2021-10-04
USR000556,31,Male,Agra,Tier2,PhonePe,Power,143,Android,2021-12-14
USR000557,23,Male,Bangalore,Tier1,WhatsApp Pay,Medium,9,iOS,2020-01-19
USR000558,19,Male,Indore,Tier2,Amazon Pay,Medium,20,Android,2022-05-27
USR000559,44,Male,Chennai,Tier1,Google Pay,Medium,10,Android,2020-04-27
USR000560,38,Female,Rajkot,Tier3,Paytm,High,47,iOS,2022-09-09
USR000561,41,Female,Chennai,Tier1,PhonePe,High,45,Android,2020-11-27
USR000562,25,Female,Bareilly,Tier3,Google Pay,High,41,Android,2020-11-25
USR000563,23,Male,Jaipur,Tier2,PhonePe,Low,5,Android,2022-01-27
USR000564,18,Male,Pune,Tier1,WhatsApp Pay,High,23,iOS,2022-11-03
USR000565,29,Male,Kolkata,Tier1,PhonePe,Medium,14,Android,2021-04-28
USR000566,37,Female,Aurangabad,Tier3,Paytm,Medium,13,Android,2022-01-01
USR000567,30,Male,Gorakhpur,Tier3,PhonePe,Low,4,Android,2019-06-11
USR000568,32,Other,Bhopal,Tier2,PhonePe,Medium,18,Android,2022-11-12
USR000569,51,Male,Aligarh,Tier3,Google Pay,Medium,9,iOS,2019-12-19
USR000570,29,Male,Mumbai,Tier1,PhonePe,High,47,Android,2022-05-28
USR000571,35,Male,Ahmedabad,Tier1,Google Pay,Medium,9,Android,2020-07-12
USR000572,45,Male,Agra,Tier2,WhatsApp Pay,High,39,Android,2019-05-02
USR000573,31,Male,Hyderabad,Tier1,Paytm,High,41,Android,2020-08-17
USR000574,38,Male,Ranchi,Tier2,Paytm,High,48,Web,2021-10-03
USR000575,49,Male,Agra,Tier2,PhonePe,Medium,14,Web,2019-07-12
USR000576,57,Male,Agra,Tier2,PhonePe,Medium,10,Android,2022-08-27
USR000577,24,Female,Kolkata,Tier1,Google Pay,Medium,10,iOS,2022-06-13
USR000578,54,Female,Meerut,Tier3,Amazon Pay,Power,101,Android,2022-12-22
USR000579,34,Male,Coimbatore,Tier2,Google Pay,High,28,Web,2022-11-04
USR000580,27,Female,Mysore,Tier3,Google Pay,Low,2,iOS,2020-11-10
USR000581,33,Female,Bangalore,Tier1,Google Pay,Power,123,Android,2022-03-01
USR000582,62,Male,Agra,Tier2,PhonePe,Medium,17,Web,2022-03-13
USR000583,34,Male,Chandigarh,Tier3,Google Pay,Power,75,Android,2019-06-03
USR000584,29,Male,Ghaziabad,Tier3,Google Pay,High,40,Android,2022-01-28
USR000585,39,Male,Ahmedabad,Tier1,PhonePe,High,41,Android,2019-06-28
USR000586,26,Male,Kanpur,Tier2,PhonePe,Low,1,Android,2021-08-02
USR000587,21,Female,Hyderabad,Tier1,PhonePe,Power,113,iOS,2019-03-18
USR000588,23,Female,Bareilly,Tier3,Google Pay,Low,4,iOS,2022-05-11
USR000589,23,Male,Vadodara,Tier2,Google Pay,High,24,iOS,2022-01-20
USR000590,24,Female,Jodhpur,Tier3,Google Pay,Medium,14,Web,2021-04-10
USR000591,23,Male,Ahmedabad,Tier1,Google Pay,Medium,13,iOS,2021-07-07
USR000592,39,Male,Ranchi,Tier2,PhonePe,High,44,iOS,2020-12-31
USR000593,25,Female,Bikaner,Tier3,PhonePe,Medium,6,Android,2019-01-21
USR000594,29,Male,Ahmedabad,Tier1,PhonePe,Medium,17,Android,2020-12-16
USR000595,50,Female,Lucknow,Tier2,Google Pay,Medium,15,Android,2022-07-02
USR000596,33,Male,Kolkata,Tier1,Google Pay,High,48,Android,2020-10-10
USR000597,40,Female,Indore,Tier2,Paytm,Power,66,Web,2020-03-22
USR000598,24,Female,Chennai,Tier1,PhonePe,Medium,14,Android,2020-02-23
USR000599,25,Female,Ahmedabad,Tier1,Google Pay,Medium,15,Android,2020-10-31
USR000600,19,Male,Nashik,Tier2,Paytm,Low,2,iOS,2020-04-12
USR000601,24,Other,Nashik,Tier2,Google Pay,Medium,6,Android,2022-09-08
USR000602,27,Female,Bangalore,Tier1,WhatsApp Pay,High,22,Android,2022-04-26
USR000603,24,Male,Rajkot,Tier3,Paytm,High,36,iOS,2019-12-28
USR000604,22,Female,Pune,Tier1,Google Pay,High,24,Android,2020-05-24
USR000605,23,Male,Moradabad,Tier3,Paytm,High,40,Android,2019-09-27
USR000606,33,Male,Ranchi,Tier2,PhonePe,Medium,17,Android,2022-06-17
USR000607,25,Female,Agra,Tier2,PhonePe,Low,1,iOS,2021-01-11
USR000608,30,Male,Pune,Tier1,Google Pay,Medium,18,Android,2019-08-19
USR000609,34,Female,Delhi,Tier1,PhonePe,Medium,18,Android,2022-10-28
USR000610,41,Female,Surat,Tier2,WhatsApp Pay,High,47,Android,2020-08-30
USR000611,19,Female,Jaipur,Tier2,Google Pay,Medium,20,Android,2021-08-24
USR000612,46,Male,Faridabad,Tier3,CRED,Medium,14,Android,2022-04-04
USR000613,39,Male,Jabalpur,Tier3,PhonePe,Low,1,Android,2022-02-24
USR000614,21,Female,Kanpur,Tier2,Google Pay,High,48,Android,2022-02-28
USR000615,49,Male,Hyderabad,Tier1,Google Pay,High,37,Android,2021-05-07
USR000616,54,Male,Hyderabad,Tier1,Amazon Pay,Medium,18,Android,2020-02-18
USR000617,20,Female,Nashik,Tier2,Google Pay,High,48,Web,2021-04-24
USR000618,27,Male,Kanpur,Tier2,PhonePe,Low,4,Android,2022-10-05
USR000619,46,Female,Delhi,Tier1,PhonePe,High,45,Android,2019-06-30
USR000620,44,Male,Allahabad,Tier3,PhonePe,Low,3,Android,2019-06-28
USR000621,25,Female,Chennai,Tier1,PhonePe,Power,77,Android,2022-09-30
USR000622,25,Female,Chennai,Tier1,Google Pay,Low,3,Android,2020-04-14
USR000623,30,Female,Mumbai,Tier1,PhonePe,Low,4,Android,2022-07-12
USR000624,34,Female,Aligarh,Tier3,Google Pay,Medium,17,Android,2021-11-03
USR000625,38,Female,Aligarh,Tier3,Google Pay,Low,4,Android,2020-02-04
USR000626,30,Male,Nagpur,Tier2,Amazon Pay,Low,5,Android,2019-10-21
USR000627,33,Male,Madurai,Tier2,CRED,Medium,6,Android,2019-12-03
USR000628,43,Female,Chandigarh,Tier3,Paytm,High,24,iOS,2020-09-12
USR000629,19,Female,Delhi,Tier1,Paytm,Medium,15,Android,2019-05-23
USR000630,27,Female,Tiruchirappalli,Tier3,PhonePe,Medium,12,Android,2019-12-04
USR000631,42,Female,Kanpur,Tier2,Paytm,Low,5,Android,2019-08-28
USR000632,50,Female,Nashik,Tier2,Google Pay,Medium,7,Android,2021-05-24
USR000633,35,Female,Mysore,Tier3,Google Pay,High,47,iOS,2021-05-08
USR000634,35,Female,Jaipur,Tier2,Paytm,High,30,Android,2019-08-06
USR000635,22,Female,Kolkata,Tier1,PhonePe,High,50,iOS,2021-07-25
USR000636,32,Male,Noida,Tier3,PhonePe,Power,88,iOS,2022-11-13
USR000637,35,Female,Meerut,Tier3,Paytm,High,48,Android,2021-07-22
USR000638,26,Male,Visakhapatnam,Tier2,Google Pay,High,34,Android,2019-09-21
USR000639,27,Male,Pune,Tier1,CRED,Medium,8,Android,2020-11-18
USR000640,30,Female,Kanpur,Tier2,Paytm,Medium,8,Android,2019-01-12
USR000641,18,Male,Madurai,Tier2,Paytm,Power,116,iOS,2019-02-10
USR000642,28,Male,Nagpur,Tier2,PhonePe,High,48,Android,2021-12-01
USR000643,25,Male,Vadodara,Tier2,Google Pay,Low,1,Android,2019-12-26
USR000644,29,Male,Rajkot,Tier3,PhonePe,High,37,Android,2020-12-17
USR000645,23,Female,Delhi,Tier1,Paytm,Medium,10,Android,2019-05-09
USR000646,50,Male,Ahmedabad,Tier1,Google Pay,Medium,12,Android,2021-08-06
USR000647,37,Male,Chandigarh,Tier3,Paytm,Medium,16,Android,2019-12-12
USR000648,40,Male,Ghaziabad,Tier3,PhonePe,Medium,14,Android,2022-07-31
USR000649,45,Male,Chennai,Tier1,PhonePe,Low,2,Android,2020-03-18
USR000650,34,Male,Guwahati,Tier3,Paytm,Medium,18,Android,2021-02-13
