user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day
USR000249,62,196218.51,3164.814677419355,57092.63,62,17,4,3,0,61,19,4.84,98.39,30.65,268.79
USR000250,47,138620.94,2949.3817021276595,21608.29,47,15,4,3,0,47,16,6.38,100.0,34.04,189.89
USR000251,61,181274.45,2971.7122950819676,35721.67,61,16,4,4,0,59,26,6.56,96.72,42.62,248.32
USR000252,46,189280.3,4114.789130434782,47293.64,46,15,5,2,0,45,15,4.35,97.83,32.61,259.29
USR000253,56,179532.38,3205.9353571428574,28321.74,56,16,5,2,0,55,17,3.57,98.21,30.36,245.93
USR000254,37,100729.69,2722.424054054054,20060.9,36,16,4,2,0,37,7,5.41,100.0,18.92,137.99
USR000255,50,204213.61000000002,4084.2722000000003,43285.26,50,17,3,4,0,48,13,8.0,96.0,26.0,279.74
USR000256,51,203417.12,3988.570980392157,21455.92,49,18,4,3,0,51,18,5.88,100.0,35.29,278.65
USR000257,51,137894.11,2703.8060784313725,15088.88,51,17,5,6,0,50,18,11.76,98.04,35.29,188.9
USR000258,54,142356.54,2636.2322222222224,22315.18,53,14,5,2,0,54,20,3.7,100.0,37.04,195.01
USR000259,49,141731.06,2892.470612244898,16076.03,48,16,5,2,0,48,22,4.08,97.96,44.9,194.15
USR000260,44,106696.02,2424.9095454545454,13707.21,44,15,4,5,0,41,23,11.36,93.18,52.27,146.16
USR000261,46,179641.44,3905.248695652174,28370.98,46,18,4,3,0,44,10,6.52,95.65,21.74,246.08
USR000262,39,147663.03,3786.2315384615385,19305.76,39,15,4,4,0,38,13,10.26,97.44,33.33,202.28
USR000263,50,174321.19,3486.4238,21255.91,49,16,3,4,0,50,14,8.0,100.0,28.0,238.8
USR000264,55,172191.8,3130.7599999999998,24545.36,55,17,4,2,0,53,17,3.64,96.36,30.91,235.88
USR000265,51,134747.3,2642.1039215686274,27556.87,50,16,6,1,0,44,14,1.96,86.27,27.45,184.59
USR000266,32,99864.5,3120.765625,35085.63,32,12,4,2,0,32,8,6.25,100.0,25.0,136.8
USR000267,56,185600.85,3314.300892857143,47571.4,56,17,3,2,0,54,17,3.57,96.43,30.36,254.25
USR000268,48,134549.54,2803.115416666667,23270.26,48,16,2,3,0,48,19,6.25,100.0,39.58,184.31
USR000269,60,152339.68,2538.9946666666665,18016.96,60,18,4,5,0,59,18,8.33,98.33,30.0,208.68
USR000270,40,101073.6,2526.84,14598.82,40,14,3,4,0,40,9,10.0,100.0,22.5,138.46
USR000271,55,161356.98,2933.763272727273,19699.9,55,17,4,2,0,54,20,3.64,98.18,36.36,221.04
USR000272,42,93266.87,2220.6397619047616,27389.23,42,15,4,2,0,41,17,4.76,97.62,40.48,127.76
USR000273,46,95925.09,2085.328043478261,22067.58,45,17,4,4,0,45,12,8.7,97.83,26.09,131.4
USR000274,60,179926.15,2998.7691666666665,32361.64,59,18,4,5,0,58,17,8.33,96.67,28.33,246.47
USR000275,49,115279.89,2352.6508163265307,14681.49,49,18,3,1,0,49,16,2.04,100.0,32.65,157.92
USR000276,65,252176.5,3879.6384615384613,54411.53,65,17,5,8,0,63,21,12.31,96.92,32.31,345.45
USR000277,52,131101.88,2521.19,29166.66,51,14,5,1,0,51,18,1.92,98.08,34.62,179.59
USR000278,45,76472.83,1699.3962222222221,5676.66,45,15,5,3,0,43,14,6.67,95.56,31.11,104.76
USR000279,47,143928.08000000002,3062.2995744680857,37228.31,47,18,5,2,0,45,17,4.26,95.74,36.17,197.16
USR000280,63,260443.37,4134.021746031746,50000.0,63,18,5,7,0,63,20,11.11,100.0,31.75,356.77
USR000281,48,134446.0,2800.9583333333335,19544.65,46,16,4,1,0,47,10,2.08,97.92,20.83,184.17
USR000282,49,185588.24,3787.515102040816,28203.93,49,17,3,3,0,49,19,6.12,100.0,38.78,254.23
USR000283,44,167103.03,3797.7961363636364,46429.48,44,15,4,2,0,43,15,4.55,97.73,34.09,228.91
USR000284,39,92808.82,2379.7133333333336,15377.66,38,13,4,1,0,37,13,2.56,94.87,33.33,127.14
USR000285,65,218887.95,3367.506923076923,19373.97,64,17,3,9,0,62,24,13.85,95.38,36.92,299.85
USR000286,47,177360.05,3773.6180851063828,30192.69,46,18,5,2,0,45,23,4.26,95.74,48.94,242.96
USR000287,61,147190.4,2412.95737704918,16494.45,61,18,5,5,0,54,19,8.2,88.52,31.15,201.63
USR000288,44,135400.66,3077.2877272727274,23178.96,43,15,5,3,1,41,16,6.82,93.18,36.36,185.48
USR000289,44,132316.69,3007.1975,25619.13,43,15,5,4,0,42,14,9.09,95.45,31.82,181.26
USR000290,45,106169.4,2359.3199999999997,15963.97,45,15,5,4,0,45,14,8.89,100.0,31.11,145.44
USR000291,45,176820.87,3929.3526666666667,16566.45,45,16,5,2,0,45,15,4.44,100.0,33.33,242.22
USR000292,45,181472.19,4032.7153333333335,45872.42,44,17,5,2,0,44,11,4.44,97.78,24.44,248.59
USR000293,47,141940.23,3020.0048936170215,43229.97,47,17,4,3,0,46,20,6.38,97.87,42.55,194.44
USR000294,42,108564.99,2584.8807142857145,24531.63,41,14,2,2,0,37,12,4.76,88.1,28.57,148.72
USR000295,47,137345.27,2922.2397872340425,33570.16,47,17,4,2,0,47,13,4.26,100.0,27.66,188.14
USR000296,44,157446.5,3578.3295454545455,42041.17,44,17,4,3,0,43,14,6.82,97.73,31.82,215.68
USR000297,58,251894.2,4343.003448275862,57483.51,58,16,5,2,0,52,26,3.45,89.66,44.83,345.06
USR000298,47,150945.26,3211.601276595745,24719.84,47,17,5,3,0,44,17,6.38,93.62,36.17,206.77
USR000299,46,168717.15,3667.7641304347826,33238.46,45,17,3,1,0,41,13,2.17,89.13,28.26,231.12
USR000300,49,196522.63,4010.665918367347,19860.09,49,18,6,1,0,49,20,2.04,100.0,40.82,269.21
USR000301,44,174310.0,3961.590909090909,19383.84,42,15,5,2,0,44,18,4.55,100.0,40.91,238.78
USR000302,58,116405.85,2006.9974137931035,18632.47,57,15,6,3,0,56,24,5.17,96.55,41.38,159.46
USR000303,47,136619.18,2906.791063829787,27287.28,46,15,6,5,0,45,16,10.64,95.74,34.04,187.15
USR000304,49,88562.75,1807.4030612244899,13295.05,49,17,3,2,0,49,13,4.08,100.0,26.53,121.32
USR000305,46,174518.45,3793.8793478260873,25161.31,46,18,5,4,0,46,18,8.7,100.0,39.13,239.07
USR000306,42,144261.05,3434.7869047619047,26119.14,41,14,3,2,0,42,14,4.76,100.0,33.33,197.62
USR000307,60,205080.57,3418.0095,72474.41,59,15,4,0,0,58,25,0.0,96.67,41.67,280.93
USR000308,46,122936.03,2672.522391304348,15727.97,46,17,5,5,0,42,11,10.87,91.3,23.91,168.41
USR000309,52,159856.47,3074.1628846153844,24933.97,52,18,5,3,0,52,19,5.77,100.0,36.54,218.98
USR000310,46,145449.79,3161.9519565217392,14880.64,45,15,5,5,0,43,20,10.87,93.48,43.48,199.25
USR000311,64,140765.85,2199.46640625,11722.24,62,15,4,4,0,64,22,6.25,100.0,34.38,192.83
USR000312,54,145671.96,2697.628888888889,24343.73,52,17,4,1,0,54,17,1.85,100.0,31.48,199.55
USR000313,69,190900.78,2766.677971014493,30030.88,68,18,4,4,0,67,28,5.8,97.1,40.58,261.51
USR000314,52,135248.88,2600.94,33008.14,51,17,5,7,0,52,16,13.46,100.0,30.77,185.27
USR000315,56,155748.5,2781.223214285714,41583.52,56,16,3,4,0,53,23,7.14,94.64,41.07,213.35
USR000316,40,85825.11,2145.62775,10028.97,39,15,3,0,0,39,16,0.0,97.5,40.0,117.57
USR000317,54,132623.47,2455.990185185185,17390.65,54,17,4,3,0,54,14,5.56,100.0,25.93,181.68
USR000318,62,145750.55,2350.815322580645,27949.07,62,15,3,5,0,57,17,8.06,91.94,27.42,199.66
USR000319,42,129980.58,3094.7757142857145,28839.73,41,16,3,2,0,40,15,4.76,95.24,35.71,178.06
USR000320,60,160840.97,2680.6828333333333,19576.38,60,18,5,1,0,57,16,1.67,95.0,26.67,220.33
USR000321,47,316063.65,6724.7585106382985,84123.38,45,18,5,5,0,44,20,10.64,93.62,42.55,432.96
USR000322,45,115071.53,2557.145111111111,14966.14,44,16,2,2,0,44,15,4.44,97.78,33.33,157.63
USR000323,45,125091.64,2779.8142222222223,16846.81,45,15,5,1,0,41,19,2.22,91.11,42.22,171.36
USR000324,44,109372.81,2485.7456818181818,15079.57,44,16,2,1,0,41,16,2.27,93.18,36.36,149.83
USR000325,38,141432.95,3721.9197368421055,22429.7,37,14,4,0,0,36,13,0.0,94.74,34.21,193.74
USR000326,52,125758.1,2418.425,21429.08,50,16,5,2,0,50,15,3.85,96.15,28.85,172.27
USR000327,49,132880.53,2711.847551020408,13730.04,49,17,5,5,0,48,17,10.2,97.96,34.69,182.03
USR000328,46,141063.06,3066.588260869565,23484.53,46,14,4,3,0,44,16,6.52,95.65,34.78,193.24
USR000329,52,151466.94999999998,2912.8259615384613,18788.37,52,16,4,5,0,52,15,9.62,100.0,28.85,207.49
USR000330,64,179148.19,2799.19046875,31146.64,64,16,4,4,0,61,19,6.25,95.31,29.69,245.41
USR000331,59,179212.73,3037.503898305085,31816.19,58,18,4,3,0,57,14,5.08,96.61,23.73,245.5
USR000332,42,134068.12,3192.098095238095,26183.92,42,15,3,3,0,40,11,7.14,95.24,26.19,183.65
USR000333,48,178586.75,3720.5572916666665,36015.46,45,17,5,4,0,48,15,8.33,100.0,31.25,244.64
USR000334,47,177582.45,3778.3500000000004,28346.48,47,15,5,3,0,46,19,6.38,97.87,40.43,243.26
USR000335,49,132333.48,2700.683265306123,15037.7,49,17,6,2,0,49,20,4.08,100.0,40.82,181.28
USR000336,52,106532.73,2048.706346153846,14293.46,52,14,4,6,0,52,19,11.54,100.0,36.54,145.94
USR000337,43,113254.84,2633.833488372093,24128.63,42,16,3,2,0,42,16,4.65,97.67,37.21,155.14
USR000338,47,166319.19,3538.706170212766,16187.42,47,15,4,2,0,47,11,4.26,100.0,23.4,227.83
USR000339,56,161287.0,2880.125,16828.14,56,16,5,4,0,53,22,7.14,94.64,39.29,220.94
USR000340,57,196830.16999999998,3453.1608771929823,33288.42,56,16,5,0,0,54,18,0.0,94.74,31.58,269.63
USR000341,56,196381.25,3506.808035714286,33915.84,55,18,3,3,0,56,14,5.36,100.0,25.0,269.02
USR000342,40,88906.36,2222.659,13881.51,39,14,5,0,0,38,13,0.0,95.0,32.5,121.79
USR000343,32,119218.41,3725.5753125,23948.51,30,13,3,2,0,31,12,6.25,96.88,37.5,163.31
USR000344,44,99763.53,2267.3529545454544,14854.21,44,16,3,2,0,44,13,4.55,100.0,29.55,136.66
USR000345,57,151743.48,2662.166315789474,26186.23,57,17,5,3,0,54,19,5.26,94.74,33.33,207.87
USR000346,51,156264.56,3064.010980392157,49876.13,51,17,5,3,0,49,17,5.88,96.08,33.33,214.06
USR000347,40,158628.14,3965.7035000000005,22843.56,39,15,3,1,0,39,11,2.5,97.5,27.5,217.3
USR000348,58,203474.41,3508.179482758621,45521.96,57,17,4,4,0,57,19,6.9,98.28,32.76,278.73
USR000349,57,141918.19,2489.792807017544,16853.92,56,17,4,5,0,55,18,8.77,96.49,31.58,194.41
USR000350,40,108336.39,2708.40975,23970.04,40,16,6,2,0,40,14,5.0,100.0,35.0,148.41
USR000351,75,221180.41,2949.0721333333336,34538.97,74,17,4,4,0,74,25,5.33,98.67,33.33,302.99
USR000352,60,124496.37,2074.9395,11905.44,60,16,4,2,0,59,23,3.33,98.33,38.33,170.54
USR000353,56,147156.18,2627.7889285714286,20748.3,54,17,5,1,0,55,14,1.79,98.21,25.0,201.58
USR000354,42,111990.98,2666.4519047619046,16603.57,42,17,4,4,0,39,13,9.52,92.86,30.95,153.41
USR000355,50,150609.44,3012.1888,25254.98,49,16,3,2,0,45,15,4.0,90.0,30.0,206.31
USR000356,53,134721.91999999998,2541.9230188679244,23271.42,53,16,4,4,0,51,17,7.55,96.23,32.08,184.55
USR000357,49,153051.98,3123.5097959183677,31956.05,48,16,3,4,0,48,12,8.16,97.96,24.49,209.66
USR000358,56,186761.28,3335.022857142857,33428.98,54,18,4,6,0,55,19,10.71,98.21,33.93,255.84
USR000359,35,126846.35,3624.1814285714286,38360.47,35,14,4,3,1,35,13,8.57,100.0,37.14,173.76
USR000360,46,106632.11,2318.089347826087,8676.85,45,18,3,0,0,44,9,0.0,95.65,19.57,146.07
USR000361,51,120211.70999999999,2357.092352941176,17927.91,51,15,4,3,0,47,19,5.88,92.16,37.25,164.67
USR000362,47,136844.88,2911.5931914893617,13650.47,47,15,3,4,0,45,17,8.51,95.74,36.17,187.46
USR000363,41,105833.65,2581.308536585366,21450.28,41,13,3,7,0,40,19,17.07,97.56,46.34,144.98
USR000364,51,154165.91,3022.8609803921568,33529.66,51,16,5,3,0,46,19,5.88,90.2,37.25,211.19
USR000365,53,222293.57,4194.218301886793,54096.39,53,18,4,2,0,53,18,3.77,100.0,33.96,304.51
USR000366,43,106962.14,2487.4916279069766,11495.48,42,17,3,1,0,43,16,2.33,100.0,37.21,146.52
USR000367,49,125249.68,2556.1159183673467,14471.99,48,18,3,1,0,45,17,2.04,91.84,34.69,171.57
USR000368,66,164545.51,2493.113787878788,22779.68,66,14,5,5,0,65,26,7.58,98.48,39.39,225.4
USR000369,58,161110.47,2777.766724137931,35697.74,57,16,5,3,0,57,23,5.17,98.28,39.66,220.7
USR000370,57,226137.29,3967.3208771929826,50000.0,55,18,5,1,1,55,24,1.75,96.49,42.11,309.78
USR000371,51,277282.1,5436.903921568627,51842.82,51,15,5,6,0,48,22,11.76,94.12,43.14,379.84
USR000372,42,96605.86,2300.139523809524,13519.64,41,15,3,3,0,42,12,7.14,100.0,28.57,132.34
USR000373,36,175761.22,4882.256111111111,67619.03,36,13,5,2,0,36,8,5.56,100.0,22.22,240.77
USR000374,51,205423.06,4027.903137254902,29143.22,51,18,4,1,0,48,17,1.96,94.12,33.33,281.4
USR000375,39,122839.61,3149.7335897435896,30856.28,39,14,3,4,0,38,15,10.26,97.44,38.46,168.27
USR000376,52,107493.02,2067.1734615384617,16160.2,49,13,3,1,0,51,11,1.92,98.08,21.15,147.25
USR000377,39,139188.57,3568.9376923076925,33491.95,39,15,5,3,0,39,13,7.69,100.0,33.33,190.67
USR000378,48,119132.61,2481.929375,14421.51,48,17,5,1,0,48,16,2.08,100.0,33.33,163.2
USR000379,60,101459.8,1690.9966666666667,13482.59,57,16,5,5,0,56,25,8.33,93.33,41.67,138.99
USR000380,41,86626.88,2112.850731707317,21085.2,39,14,3,4,1,38,17,9.76,92.68,41.46,118.67
USR000381,60,200501.32,3341.688666666667,28768.35,60,17,5,5,0,57,21,8.33,95.0,35.0,274.66
USR000382,54,205242.61000000002,3800.7890740740745,21555.15,54,16,5,8,0,53,19,14.81,98.15,35.19,281.15
USR000383,59,247591.18,4196.460677966102,33162.09,58,16,4,3,0,59,25,5.08,100.0,42.37,339.17
USR000384,40,176208.42,4405.2105,43607.28,40,15,4,2,0,38,10,5.0,95.0,25.0,241.38
USR000385,53,115395.8,2177.279245283019,23088.41,53,16,5,3,0,52,22,5.66,98.11,41.51,158.08
USR000386,47,141176.56,3003.756595744681,22688.7,47,16,6,3,0,46,16,6.38,97.87,34.04,193.39
USR000387,53,208965.11,3942.737924528302,48735.04,53,17,5,4,0,53,18,7.55,100.0,33.96,286.25
USR000388,49,97293.97,1985.5912244897959,24024.93,49,16,5,2,0,48,14,4.08,97.96,28.57,133.28
USR000389,44,78918.42,1793.6004545454546,9820.22,43,16,6,3,0,43,15,6.82,97.73,34.09,108.11
USR000390,43,117686.33,2736.8913953488372,32384.22,42,16,5,3,0,43,14,6.98,100.0,32.56,161.21
USR000391,39,126798.47,3251.2428205128203,16745.44,39,17,2,2,0,39,11,5.13,100.0,28.21,173.7
USR000392,42,146503.09,3488.1688095238096,26677.44,42,17,5,4,0,39,8,9.52,92.86,19.05,200.69
USR000393,42,138344.87,3293.9254761904763,34324.22,42,16,5,3,0,41,11,7.14,97.62,26.19,189.51
USR000394,45,74374.49,1652.7664444444445,7193.84,44,12,4,3,0,39,18,6.67,86.67,40.0,101.88
USR000395,57,267602.02,4694.772280701754,36144.16,57,18,3,5,0,55,26,8.77,96.49,45.61,366.58
USR000396,50,74690.79000000001,1493.8158,6404.8,50,17,4,3,0,48,20,6.0,96.0,40.0,102.32
USR000397,45,158064.31,3512.5402222222224,23024.65,45,15,5,1,0,44,14,2.22,97.78,31.11,216.53
USR000398,41,110240.35,2688.789024390244,15647.91,41,15,5,4,0,40,10,9.76,97.56,24.39,151.01
USR000399,51,153737.97,3014.47,36242.33,51,16,3,5,0,48,17,9.8,94.12,33.33,210.6
USR000400,49,161886.51,3303.8063265306123,29586.75,48,15,4,6,0,49,17,12.24,100.0,34.69,221.76
USR000401,48,97129.89,2023.539375,18061.39,48,15,4,0,0,46,16,0.0,95.83,33.33,133.05
USR000402,36,85037.97,2362.1658333333335,14919.94,36,16,5,0,0,35,11,0.0,97.22,30.56,116.49
USR000403,65,175599.86000000002,2701.536307692308,17346.95,63,18,4,7,0,64,18,10.77,98.46,27.69,240.55
USR000404,59,164343.4,2785.4813559322033,18502.55,59,17,5,2,0,55,23,3.39,93.22,38.98,225.13
USR000405,44,141613.16,3218.4809090909093,43855.43,43,15,5,2,0,43,11,4.55,97.73,25.0,193.99
USR000406,38,102775.28,2704.6126315789475,19506.96,38,15,4,3,0,37,11,7.89,97.37,28.95,140.79
USR000407,38,150376.45,3957.275,36601.42,38,14,3,0,0,38,14,0.0,100.0,36.84,206.0
USR000408,59,129202.78,2189.877627118644,12228.02,58,15,4,3,0,55,25,5.08,93.22,42.37,176.99
USR000409,42,112983.68000000001,2690.0876190476192,23579.97,41,14,4,1,0,42,20,2.38,100.0,47.62,154.77
USR000410,53,116858.36,2204.874716981132,10205.51,53,17,5,3,0,51,15,5.66,96.23,28.3,160.08
USR000411,55,162352.32,2951.8603636363637,17576.91,53,16,4,1,0,55,20,1.82,100.0,36.36,222.4
USR000412,54,101283.34,1875.6174074074074,7808.5,54,15,4,3,0,52,16,5.56,96.3,29.63,138.74
USR000413,35,103339.9,2952.5685714285714,32464.23,34,17,6,3,0,34,7,8.57,97.14,20.0,141.56
USR000414,55,145563.12,2646.6021818181816,41069.74,54,17,5,1,0,50,19,1.82,90.91,34.55,199.4
USR000415,48,99790.09999999999,2078.9604166666663,17250.6,47,15,4,1,0,44,15,2.08,91.67,31.25,136.7
USR000416,47,137405.41,2923.5193617021278,24894.16,46,15,4,3,0,46,16,6.38,97.87,34.04,188.23
USR000417,45,128813.51,2862.5224444444443,24163.12,45,17,3,1,0,45,19,2.22,100.0,42.22,176.46
USR000418,43,111554.47,2594.29,27420.66,42,14,6,1,0,41,9,2.33,95.35,20.93,152.81
USR000419,67,192243.05,2869.299253731343,22676.85,65,16,5,2,0,67,22,2.99,100.0,32.84,263.35
USR000420,58,200858.53,3463.0781034482757,26622.43,56,16,6,3,0,56,22,5.17,96.55,37.93,275.15
USR000421,42,89553.82,2132.2338095238097,8708.82,41,16,5,4,0,42,20,9.52,100.0,47.62,122.68
USR000422,57,204157.82,3581.716140350877,44025.27,57,17,4,3,0,57,21,5.26,100.0,36.84,279.67
USR000423,52,163443.15,3143.1375,31952.6,51,16,6,2,0,51,17,3.85,98.08,32.69,223.89
USR000424,65,175542.13,2700.648153846154,20872.06,62,17,4,9,0,63,23,13.85,96.92,35.38,240.47
USR000425,49,144593.24,2950.8824489795916,36394.13,49,17,4,7,0,47,18,14.29,95.92,36.73,198.07
USR000426,55,172649.32,3139.0785454545457,22975.12,55,16,3,6,0,53,19,10.91,96.36,34.55,236.51
USR000427,51,167338.13,3281.1398039215687,25857.88,50,18,4,6,0,51,13,11.76,100.0,25.49,229.23
USR000428,60,226052.11,3767.5351666666666,43025.54,60,18,4,3,0,57,21,5.0,95.0,35.0,309.66
USR000429,59,158938.87,2693.8791525423726,31358.0,57,17,3,1,0,59,27,1.69,100.0,45.76,217.72
USR000430,53,189545.38,3576.327924528302,21677.04,53,18,4,4,0,53,24,7.55,100.0,45.28,259.65
USR000431,58,175186.64,3020.459310344828,33417.33,57,16,3,3,0,53,17,5.17,91.38,29.31,239.98
USR000432,45,157473.67,3499.414888888889,18042.91,45,16,4,1,0,44,14,2.22,97.78,31.11,215.72
USR000433,52,178114.73,3425.2832692307693,38382.16,51,17,3,2,0,51,16,3.85,98.08,30.77,243.99
USR000434,47,80652.86,1716.0182978723403,15102.45,47,15,3,3,0,47,24,6.38,100.0,51.06,110.48
USR000435,40,84778.87,2119.4717499999997,11578.27,39,16,4,3,0,37,17,7.5,92.5,42.5,116.14
USR000436,44,177996.66,4045.3786363636364,46080.07,44,16,4,5,0,44,17,11.36,100.0,38.64,243.83
USR000437,53,133337.15,2515.795283018868,16877.5,53,17,5,3,0,52,19,5.66,98.11,35.85,182.65
USR000438,45,106646.34,2369.9186666666665,11495.74,45,14,4,3,0,45,15,6.67,100.0,33.33,146.09
USR000439,50,109160.86,2183.2172,10638.07,49,17,5,6,0,43,13,12.0,86.0,26.0,149.54
USR000440,51,132472.65,2597.5029411764704,35952.24,48,16,4,2,0,46,20,3.92,90.2,39.22,181.47
USR000441,48,121025.6,2521.366666666667,14947.36,48,17,5,1,0,48,14,2.08,100.0,29.17,165.79
USR000442,50,241804.54,4836.0908,67346.78,49,17,3,3,0,50,17,6.0,100.0,34.0,331.24
USR000443,63,215684.67,3423.5661904761905,23936.75,61,17,6,5,0,62,25,7.94,98.41,39.68,295.46
USR000444,47,83966.16,1786.5140425531915,10946.43,47,15,4,4,0,46,15,8.51,97.87,31.91,115.02
USR000445,50,125049.11,2500.9822,17323.08,49,18,4,1,0,49,18,2.0,98.0,36.0,171.3
USR000446,39,76838.0,1970.2051282051282,7519.56,39,14,3,3,0,38,14,7.69,97.44,35.9,105.26
USR000447,43,132435.73,3079.900697674419,24990.61,43,16,4,2,0,43,20,4.65,100.0,46.51,181.42
USR000448,42,140513.74,3345.565238095238,23955.71,41,17,3,1,0,41,14,2.38,97.62,33.33,192.48
USR000449,60,133924.13,2232.0688333333333,17080.07,60,17,3,4,0,56,22,6.67,93.33,36.67,183.46
USR000450,49,133355.28,2721.5363265306123,16524.56,48,16,3,2,0,48,18,4.08,97.96,36.73,182.68
USR000451,44,123345.95,2803.317045454545,30664.79,43,15,3,3,0,41,15,6.82,93.18,34.09,168.97
USR000452,64,182573.37,2852.70890625,35850.5,64,18,6,2,0,64,25,3.12,100.0,39.06,250.1
USR000453,57,201626.68,3537.310175438596,23454.39,55,16,4,4,0,55,24,7.02,96.49,42.11,276.2
USR000454,36,84604.58,2350.1272222222224,9415.03,35,12,3,1,0,36,17,2.78,100.0,47.22,115.9
USR000455,45,196538.07,4367.5126666666665,28594.87,45,15,4,4,0,44,14,8.89,97.78,31.11,269.23
USR000456,39,94816.22,2431.1851282051284,13625.79,39,16,5,1,0,38,22,2.56,97.44,56.41,129.89
USR000457,53,106175.34,2003.3083018867924,10981.84,53,14,6,2,0,48,19,3.77,90.57,35.85,145.45
USR000458,49,127723.68,2606.605714285714,20607.66,49,18,4,3,0,47,20,6.12,95.92,40.82,174.96
USR000459,62,201244.6,3245.8806451612904,31086.85,61,16,5,7,1,61,17,11.29,98.39,27.42,275.68
USR000460,45,150437.67,3343.0593333333336,38769.91,44,15,4,2,0,43,15,4.44,95.56,33.33,206.08
USR000461,50,166912.26,3338.2452000000003,33909.1,49,18,5,2,0,46,14,4.0,92.0,28.0,228.65
USR000462,59,141972.82,2406.3189830508477,16369.32,58,18,3,6,0,58,15,10.17,98.31,25.42,194.48
USR000463,45,148819.80000000002,3307.106666666667,40009.3,44,16,3,3,0,43,15,6.67,95.56,33.33,203.86
USR000464,45,109033.85,2422.9744444444445,16062.84,44,16,6,0,0,44,18,0.0,97.78,40.0,149.36
USR000465,56,161305.9,2880.4625,36026.0,54,18,2,5,0,52,24,8.93,92.86,42.86,220.97
USR000466,51,124219.99,2435.6860784313726,21954.24,51,17,5,6,0,50,15,11.76,98.04,29.41,170.16
USR000467,45,121869.9,2708.22,27776.66,44,17,5,2,0,45,19,4.44,100.0,42.22,166.95
USR000468,45,125292.92,2784.2871111111112,16391.22,45,16,4,4,0,45,13,8.89,100.0,28.89,171.63
USR000469,37,132054.73,3569.046756756757,60785.39,35,14,2,3,0,36,11,8.11,97.3,29.73,180.9
USR000470,61,197845.83,3243.3742622950817,37129.22,59,18,4,4,0,57,19,6.56,93.44,31.15,271.02
USR000471,41,97859.49,2386.8168292682926,10468.49,40,17,4,2,0,39,13,4.88,95.12,31.71,134.05
USR000472,42,108847.52,2591.607619047619,23229.84,42,17,5,4,0,40,8,9.52,95.24,19.05,149.11
USR000473,64,199817.33,3122.14578125,34896.38,64,18,5,4,0,62,22,6.25,96.88,34.38,273.72
USR000474,51,114630.37000000001,2247.6543137254903,28175.22,51,14,6,5,1,50,15,9.8,98.04,29.41,157.03
USR000475,51,105360.01,2065.8825490196077,13835.43,50,16,5,2,0,50,19,3.92,98.04,37.25,144.33
USR000476,55,125162.09,2275.6743636363635,12810.87,52,17,4,4,0,50,14,7.27,90.91,25.45,171.45
USR000477,48,112364.12,2340.9191666666666,20664.78,47,14,5,2,0,47,19,4.17,97.92,39.58,153.92
USR000478,38,87299.9,2297.365789473684,22855.19,38,14,3,1,0,38,18,2.63,100.0,47.37,119.59
USR000479,50,113069.1,2261.382,16229.2,48,15,5,2,0,47,14,4.0,94.0,28.0,154.89
USR000480,51,118184.64,2317.3458823529413,21053.85,49,16,5,1,0,48,23,1.96,94.12,45.1,161.9
USR000481,51,252166.6,4944.4431372549025,49607.71,50,17,3,1,0,51,16,1.96,100.0,31.37,345.43
USR000482,47,150524.02,3202.638723404255,19667.82,47,14,4,3,0,47,18,6.38,100.0,38.3,206.2
USR000483,56,169375.61000000002,3024.5644642857146,15075.02,55,17,5,4,0,55,19,7.14,98.21,33.93,232.02
USR000484,49,177150.49,3615.3161224489795,50000.0,49,15,4,1,0,49,14,2.04,100.0,28.57,242.67
