merchant_id,total_txns,total_revenue,avg_txn_amount,unique_users,failed_txns,fraud_txns,failure_rate,fraud_rate
MER01615,264,599422.07,2270.5381439393936,262,23,1,8.71,0.38
MER01616,244,1089985.68,4467.154426229508,240,12,1,4.92,0.41
MER01617,231,55482.52,240.18406926406925,230,13,0,5.63,0.0
MER01618,232,242885.23,1046.9190948275862,232,9,0,3.88,0.0
MER01619,266,262592.9,987.1913533834587,266,14,0,5.26,0.0
MER01620,269,83666.07,311.02628252788105,267,17,0,6.32,0.0
MER01621,236,2141473.94,9074.042118644067,233,17,0,7.2,0.0
MER01622,239,278946.89,1167.14179916318,236,12,0,5.02,0.0
MER01623,230,176491.6,767.3547826086957,228,15,0,6.52,0.0
MER01624,263,1305984.47,4965.72041825095,260,19,0,7.22,0.0
MER01625,234,74379.84,317.8625641025641,234,17,0,7.26,0.0
MER01626,220,917575.68,4170.798545454546,220,15,0,6.82,0.0
MER01627,258,1340736.32,5196.652403100776,255,15,0,5.81,0.0
MER01628,238,481526.88,2023.2221848739496,232,10,0,4.2,0.0
MER01629,255,281118.92,1102.427137254902,251,14,0,5.49,0.0
MER01630,240,522383.41,2176.5975416666665,238,15,0,6.25,0.0
MER01631,259,79154.18,305.61459459459456,256,24,0,9.27,0.0
MER01632,251,544240.21,2168.2876892430277,250,14,0,5.58,0.0
MER01633,255,246377.98,966.1881568627451,255,16,0,6.27,0.0
MER01634,263,267292.91,1016.3228517110265,259,11,0,4.18,0.0
MER01635,239,72780.88,304.52251046025106,237,15,0,6.28,0.0
MER01636,257,72451.98,281.91431906614787,252,15,0,5.84,0.0
MER01637,238,421382.77,1770.5158403361345,235,16,1,6.72,0.42
MER01638,269,265694.1,987.710408921933,266,20,0,7.43,0.0
MER01639,237,72477.65,305.8128691983122,237,13,0,5.49,0.0
MER01640,243,254551.1,1047.535390946502,240,9,0,3.7,0.0
MER01641,239,53568.63,224.1365271966527,234,18,0,7.53,0.0
MER01642,251,311447.26,1240.8257370517929,243,14,0,5.58,0.0
MER01643,258,85944.17,333.11693798449613,255,16,0,6.2,0.0
MER01644,260,61782.05,237.62326923076924,257,15,0,5.77,0.0
MER01645,254,592000.83,2330.711929133858,251,10,0,3.94,0.0
MER01646,249,76206.56,306.05044176706826,247,13,0,5.22,0.0
MER01647,251,55485.68,221.05848605577688,250,16,0,6.37,0.0
MER01648,238,1059539.53,4451.846764705882,234,19,0,7.98,0.0
MER01649,245,262250.44,1070.4099591836734,239,12,0,4.9,0.0
MER01650,257,837826.14,3260.0238910505836,254,16,1,6.23,0.39
MER01651,267,82945.85,310.65861423220974,266,13,1,4.87,0.37
MER01652,250,82681.09,330.72436,248,15,0,6.0,0.0
MER01653,265,191142.49,721.2924150943396,264,12,0,4.53,0.0
MER01654,243,256400.57,1055.146378600823,242,22,0,9.05,0.0
MER01655,231,865959.27,3748.7414285714285,230,19,0,8.23,0.0
MER01656,241,4516190.62,18739.380165975104,238,11,0,4.56,0.0
MER01657,260,288728.1,1110.4926923076923,258,18,0,6.92,0.0
MER01658,238,251087.59,1054.9898739495798,235,14,0,5.88,0.0
MER01659,275,2897627.35,10536.826727272728,273,16,0,5.82,0.0
MER01660,259,299633.33,1156.8854440154441,253,13,0,5.02,0.0
MER01661,246,80875.61,328.76264227642275,243,23,1,9.35,0.41
MER01662,241,1230495.72,5105.791369294606,235,19,0,7.88,0.0
MER01663,237,118001.66,497.89729957805906,232,18,0,7.59,0.0
MER01664,253,80601.8,318.58418972332015,251,14,0,5.53,0.0
MER01665,238,915284.39,3845.732731092437,236,19,0,7.98,0.0
MER01666,237,1138008.69,4801.724430379747,234,17,0,7.17,0.0
MER01667,253,4987772.7,19714.516600790514,249,15,0,5.93,0.0
MER01668,255,295244.38,1157.8210980392157,254,17,0,6.67,0.0
MER01669,226,437849.6,1937.387610619469,223,7,1,3.1,0.44
MER01670,285,298397.0,1047.0070175438595,283,18,0,6.32,0.0
MER01671,216,66505.79,307.8971759259259,214,16,0,7.41,0.0
MER01672,271,5078100.42,18738.377933579337,270,19,0,7.01,0.0
MER01673,255,205072.5,804.2058823529412,251,12,0,4.71,0.0
MER01674,263,591428.91,2248.779125475285,260,22,0,8.37,0.0
MER01675,243,1021099.68,4202.056296296297,242,17,0,7.0,0.0
MER01676,254,268013.21,1055.1701181102362,252,22,1,8.66,0.39
MER01677,231,72641.86,314.4669264069264,230,15,0,6.49,0.0
MER01678,260,273638.17,1052.4544999999998,258,10,0,3.85,0.0
MER01679,238,248109.13999999998,1042.4753781512604,233,14,0,5.88,0.0
MER01680,234,1047858.2,4478.026495726495,231,22,0,9.4,0.0
MER01681,250,443200.22,1772.8008799999998,250,19,0,7.6,0.0
MER01682,261,284254.81,1089.098888888889,256,10,0,3.83,0.0
MER01683,260,467085.23,1796.4816538461537,259,23,0,8.85,0.0
MER01684,244,3567930.37,14622.665450819673,241,11,0,4.51,0.0
MER01685,272,284093.98,1044.4631617647058,271,15,0,5.51,0.0
MER01686,252,466356.27,1850.620119047619,247,12,0,4.76,0.0
MER01687,245,54640.54,223.02261224489797,241,17,0,6.94,0.0
MER01688,247,79063.01,320.0931578947368,244,16,0,6.48,0.0
MER01689,263,85716.57,325.9185171102662,261,11,0,4.18,0.0
MER01690,276,5055466.36,18316.907101449277,272,17,0,6.16,0.0
MER01691,242,516680.72,2135.044297520661,241,17,0,7.02,0.0
MER01692,269,278299.17,1034.569405204461,263,17,0,6.32,0.0
MER01693,250,192218.38,768.87352,244,12,0,4.8,0.0
MER01694,231,237871.32,1029.745974025974,229,13,0,5.63,0.0
MER01695,244,78780.96,322.87278688524594,241,9,0,3.69,0.0
MER01696,224,524921.28,2343.3985714285714,222,12,0,5.36,0.0
MER01697,250,264508.81,1058.03524,245,7,0,2.8,0.0
MER01698,244,274420.43,1124.673893442623,237,8,0,3.28,0.0
MER01699,265,282165.84,1064.7767547169813,262,16,0,6.04,0.0
MER01700,264,299638.66,1134.994924242424,262,21,0,7.95,0.0
MER01701,262,490380.2,1871.6801526717559,258,21,0,8.02,0.0
MER01702,232,71397.16,307.7463793103448,230,12,0,5.17,0.0
MER01703,238,235183.07,988.1641596638656,235,9,1,3.78,0.42
MER01704,267,503269.71,1884.9052808988765,261,14,1,5.24,0.37
MER01705,242,260630.0,1076.98347107438,239,17,0,7.02,0.0
MER01706,244,281033.15,1151.7752049180328,238,14,0,5.74,0.0
MER01707,235,1031132.49,4387.797829787234,228,15,0,6.38,0.0
MER01708,267,325069.13,1217.4873782771535,266,13,0,4.87,0.0
MER01709,261,289698.1,1109.9544061302681,261,10,0,3.83,0.0
MER01710,226,256149.84,1133.406371681416,221,22,0,9.73,0.0
MER01711,252,2597691.06,10308.297857142858,250,17,0,6.75,0.0
MER01712,228,72499.64,317.98087719298246,227,23,1,10.09,0.44
MER01713,284,208674.59,734.7696830985915,278,17,0,5.99,0.0
MER01714,242,445094.44,1839.233223140496,240,16,0,6.61,0.0
MER01715,231,53858.06,233.1517748917749,230,15,0,6.49,0.0
MER01716,277,64615.57,233.2692057761733,274,24,0,8.66,0.0
MER01717,243,264475.26,1088.3755555555556,237,15,0,6.17,0.0
MER01718,219,511942.05,2337.634931506849,217,9,0,4.11,0.0
MER01719,263,80531.73,306.20429657794676,261,16,1,6.08,0.38
MER01720,242,242958.37,1003.9602066115702,238,19,0,7.85,0.0
MER01721,234,342783.49,1464.8867094017094,232,15,0,6.41,0.0
MER01722,285,286341.57,1004.7072631578948,280,18,0,6.32,0.0
MER01723,249,579928.82,2329.0314056224897,245,8,0,3.21,0.0
MER01724,255,862572.05,3382.6354901960785,250,12,1,4.71,0.39
MER01725,242,56436.8,233.2099173553719,242,21,0,8.68,0.0
MER01726,254,127198.29,500.78066929133854,250,17,0,6.69,0.0
MER01727,245,271104.81,1106.5502448979591,241,16,0,6.53,0.0
MER01728,234,72677.82,310.5889743589744,232,19,0,8.12,0.0
MER01729,252,454546.57,1803.7562301587302,251,10,0,3.97,0.0
MER01730,244,576260.21,2361.7221721311475,240,16,0,6.56,0.0
MER01731,259,450952.96,1741.1311196911197,258,13,0,5.02,0.0
MER01732,225,854356.79,3797.141288888889,223,18,0,8.0,0.0
MER01733,269,279191.18,1037.8854275092935,265,20,0,7.43,0.0
MER01734,265,57830.85,218.22962264150942,259,15,0,5.66,0.0
MER01735,269,87236.34,324.29866171003715,266,14,0,5.2,0.0
MER01736,266,1232279.99,4632.631541353383,265,16,0,6.02,0.0
MER01737,265,86714.68,327.22520754716976,263,18,1,6.79,0.38
MER01738,248,1280208.14,5162.1295967741935,245,9,0,3.63,0.0
MER01739,247,78602.49,318.2287044534413,242,12,0,4.86,0.0
MER01740,248,1086261.59,4380.0870564516135,245,13,0,5.24,0.0
MER01741,250,269061.83,1076.2473200000002,246,12,0,4.8,0.0
MER01742,249,131461.26,527.9568674698795,245,11,0,4.42,0.0
MER01743,235,462332.85,1967.373829787234,233,11,0,4.68,0.0
MER01744,229,50531.75,220.6626637554585,223,12,0,5.24,0.0
MER01745,239,55247.08,231.15933054393307,237,9,0,3.77,0.0
MER01746,276,85429.99,309.5289492753623,274,13,0,4.71,0.0
MER01747,257,506329.52999999997,1970.1538132295718,253,15,0,5.84,0.0
MER01748,225,668049.01,2969.106711111111,224,9,0,4.0,0.0
MER01749,233,269428.02,1156.343433476395,233,11,0,4.72,0.0
MER01750,249,569990.01,2289.1165060240965,248,21,0,8.43,0.0
MER01751,246,3824870.17,15548.252723577236,245,19,1,7.72,0.41
MER01752,279,305412.5,1094.668458781362,273,19,0,6.81,0.0
MER01753,232,54940.36,236.81189655172415,229,20,0,8.62,0.0
MER01754,254,984695.3,3876.7531496062993,252,18,1,7.09,0.39
MER01755,255,3918791.5,15367.80980392157,252,12,1,4.71,0.39
MER01756,270,1126881.33,4173.634555555555,266,15,0,5.56,0.0
MER01757,279,1200478.17,4302.789139784946,278,30,0,10.75,0.0
MER01758,274,2771988.5,10116.746350364963,269,19,0,6.93,0.0
MER01759,239,729632.58,3052.8559832635983,237,17,1,7.11,0.42
MER01760,234,569589.48,2434.143076923077,233,13,0,5.56,0.0
MER01761,245,198643.83,810.7911428571429,243,12,0,4.9,0.0
MER01762,246,584528.12,2376.130569105691,244,18,0,7.32,0.0
MER01763,258,272412.13,1055.860968992248,256,13,0,5.04,0.0
MER01764,255,2478707.46,9720.421411764706,253,10,0,3.92,0.0
MER01765,258,77145.36,299.01302325581395,253,16,1,6.2,0.39
MER01766,213,73633.13,345.6954460093897,209,12,0,5.63,0.0
MER01767,256,82196.11,321.0785546875,251,18,0,7.03,0.0
MER01768,231,696970.17,3017.186883116883,229,17,0,7.36,0.0
MER01769,251,931062.36,3709.411792828685,249,16,0,6.37,0.0
MER01770,264,2579359.02,9770.299318181818,260,15,0,5.68,0.0
MER01771,262,257850.68,984.1629007633587,261,20,0,7.63,0.0
MER01772,286,423880.74,1482.1004895104895,282,14,0,4.9,0.0
MER01773,259,611988.35,2362.889382239382,257,20,0,7.72,0.0
MER01774,271,311915.03,1150.977970479705,270,13,1,4.8,0.37
MER01775,247,377092.99,1526.6922672064777,244,12,0,4.86,0.0
MER01776,260,585897.8,2253.453076923077,259,11,0,4.23,0.0
MER01777,255,293073.75,1149.3088235294117,251,14,0,5.49,0.0
MER01778,253,1344806.85,5315.442094861661,253,13,0,5.14,0.0
MER01779,254,280032.04,1102.4883464566929,250,14,0,5.51,0.0
MER01780,259,957295.8,3696.12277992278,256,22,0,8.49,0.0
MER01781,218,977257.78,4482.833853211009,213,13,0,5.96,0.0
MER01782,274,65783.83,240.08697080291972,268,13,0,4.74,0.0
MER01783,239,382745.47,1601.445481171548,238,9,0,3.77,0.0
MER01784,207,47089.46,227.48531400966183,206,9,0,4.35,0.0
MER01785,230,516269.93,2244.6518695652176,223,20,0,8.7,0.0
MER01786,243,459658.39,1891.5983127572017,242,18,0,7.41,0.0
MER01787,234,77443.73,330.9561111111111,231,12,0,5.13,0.0
MER01788,265,500314.44,1887.9790188679244,262,23,0,8.68,0.0
MER01789,233,3557182.77,15266.878841201717,233,12,1,5.15,0.43
MER01790,259,79953.04,308.6989961389961,258,11,0,4.25,0.0
MER01791,259,1204121.01,4649.1158687258685,257,20,0,7.72,0.0
MER01792,245,443292.48,1809.3570612244898,245,15,0,6.12,0.0
MER01793,265,403771.09,1523.6644905660378,261,10,0,3.77,0.0
MER01794,238,1037294.9,4358.381932773109,234,12,0,5.04,0.0
MER01795,236,249049.92,1055.2962711864407,232,20,0,8.47,0.0
MER01796,242,4656010.13,19239.711280991734,239,16,0,6.61,0.0
MER01797,230,77701.27,337.83160869565216,227,19,0,8.26,0.0
MER01798,243,789915.81,3250.6823456790125,241,14,0,5.76,0.0
MER01799,265,2765824.04,10437.071849056603,260,16,0,6.04,0.0
MER01800,238,54304.47,228.17004201680672,238,14,0,5.88,0.0
MER01801,257,248010.32,965.0207003891051,255,5,0,1.95,0.0
MER01802,234,738771.57,3157.1434615384615,232,13,0,5.56,0.0
MER01803,242,2300828.45,9507.555578512398,239,15,0,6.2,0.0
MER01804,256,207945.91,812.2887109375,254,8,0,3.12,0.0
MER01805,255,1053393.21,4130.953764705882,255,14,0,5.49,0.0
MER01806,240,2281913.24,9507.971833333335,236,17,0,7.08,0.0
MER01807,249,1243219.23,4992.848313253012,246,13,0,5.22,0.0
MER01808,259,79239.15,305.9426640926641,255,18,0,6.95,0.0
MER01809,267,588802.48,2205.2527340823967,260,12,0,4.49,0.0
MER01810,244,74645.06,305.92237704918034,240,15,0,6.15,0.0
MER01811,236,1068055.81,4525.660211864407,233,13,0,5.51,0.0
MER01812,258,188515.54,730.6803875968992,256,14,0,5.43,0.0
MER01813,269,1109393.61,4124.139814126394,268,17,0,6.32,0.0
MER01814,228,4750257.65,20834.463377192984,225,15,0,6.58,0.0
MER01815,251,249737.9,994.9717131474104,246,17,0,6.77,0.0
MER01816,254,605140.35,2382.4423228346454,251,12,0,4.72,0.0
MER01817,261,620958.27,2379.150459770115,257,13,0,4.98,0.0
MER01818,240,72295.04,301.22933333333333,237,10,0,4.17,0.0
MER01819,236,72771.98,308.3558474576271,234,18,0,7.63,0.0
MER01820,236,3440171.9,14576.999576271186,232,14,1,5.93,0.42
MER01821,244,499935.41,2048.9156147540984,240,15,0,6.15,0.0
MER01822,245,2535163.38,10347.605632653062,243,10,0,4.08,0.0
MER01823,272,1212125.7,4456.3444852941175,267,18,0,6.62,0.0
MER01824,248,782009.78,3153.265241935484,243,5,0,2.02,0.0
MER01825,262,259667.18,991.0961068702289,259,14,0,5.34,0.0
MER01826,256,81067.26,316.668984375,253,9,0,3.52,0.0
MER01827,264,492226.81,1864.4954924242425,264,20,0,7.58,0.0
MER01828,260,610998.72,2349.995076923077,256,15,0,5.77,0.0
MER01829,213,492162.8,2310.6234741784037,211,9,0,4.23,0.0
MER01830,230,239012.05,1039.1828260869565,227,15,0,6.52,0.0
MER01831,249,196512.51,789.2068674698795,247,11,1,4.42,0.4
MER01832,267,87156.33,326.428202247191,263,17,0,6.37,0.0
MER01833,255,468315.32,1836.5306666666668,255,10,0,3.92,0.0
MER01834,233,116569.59,500.298669527897,229,15,0,6.44,0.0
MER01835,244,79439.69,325.5725,238,14,0,5.74,0.0
MER01836,262,387118.25,1477.550572519084,261,14,0,5.34,0.0
MER01837,256,585342.4400000001,2286.4939062500002,255,13,0,5.08,0.0
MER01838,276,5536399.01,20059.41670289855,271,15,0,5.43,0.0
MER01839,274,1068028.49,3897.914197080292,269,21,0,7.66,0.0
MER01840,245,1062850.01,4338.163306122449,242,6,0,2.45,0.0
MER01841,253,3642756.68,14398.247747035573,250,11,1,4.35,0.4
MER01842,236,990920.7,4198.816525423728,233,15,0,6.36,0.0
MER01843,229,444425.14,1940.7211353711791,229,8,0,3.49,0.0
MER01844,272,1214785.75,4466.124080882353,264,10,0,3.68,0.0
MER01845,254,465277.26,1831.8002362204725,252,11,0,4.33,0.0
MER01846,238,74930.37,314.83348739495796,237,12,0,5.04,0.0
MER01847,224,781070.53,3486.9220089285714,223,13,0,5.8,0.0
MER01848,248,566006.33,2282.283588709677,245,14,0,5.65,0.0
MER01849,221,879595.06,3980.0681447963802,214,14,0,6.33,0.0
MER01850,253,200001.16999999998,790.5184584980236,252,16,0,6.32,0.0
MER01851,250,296512.21,1186.0488400000002,248,18,0,7.2,0.0
MER01852,244,772000.3099999999,3163.935696721311,242,19,0,7.79,0.0
MER01853,224,502380.97,2242.7721874999997,222,17,0,7.59,0.0
MER01854,279,1278634.61,4582.919749103943,276,12,0,4.3,0.0
MER01855,212,822286.07,3878.7078773584904,211,17,0,8.02,0.0
MER01856,242,355029.18,1467.0627272727272,242,16,0,6.61,0.0
MER01857,239,2498692.48,10454.780251046024,239,18,0,7.53,0.0
MER01858,249,273404.02,1098.0081124497992,243,19,0,7.63,0.0
MER01859,257,243857.66,948.8624902723735,256,13,0,5.06,0.0
MER01860,239,115418.31,482.9217991631799,238,14,0,5.86,0.0
MER01861,268,515625.97,1923.9775,262,8,1,2.99,0.37
MER01862,251,55902.55,222.71932270916335,244,14,1,5.58,0.4
MER01863,244,124103.73,508.62184426229504,242,15,0,6.15,0.0
MER01864,245,82248.51,335.70820408163263,237,9,0,3.67,0.0
MER01865,237,340037.29,1434.7564978902953,234,17,0,7.17,0.0
MER01866,227,409935.03,1805.8811894273128,227,15,0,6.61,0.0
MER01867,237,122812.45,518.1959915611815,234,19,0,8.02,0.0
MER01868,246,1089325.18,4428.151138211382,240,13,0,5.28,0.0
MER01869,243,1105044.26,4547.507242798354,239,19,0,7.82,0.0
MER01870,216,809387.31,3747.1634722222225,213,18,0,8.33,0.0
MER01871,252,2599778.19,10316.58011904762,250,15,0,5.95,0.0
MER01872,272,83449.57,306.7998897058824,268,10,0,3.68,0.0
MER01873,232,458370.3,1975.7340517241378,230,11,0,4.74,0.0
MER01874,239,538132.27,2251.5994560669455,235,12,0,5.02,0.0
MER01875,252,1071323.6,4251.284126984127,249,16,0,6.35,0.0
MER01876,291,516127.07,1773.6325429553265,286,17,1,5.84,0.34
MER01877,273,1210861.6,4435.390476190477,272,12,1,4.4,0.37
MER01878,254,538089.6900000001,2118.463346456693,251,13,0,5.12,0.0
MER01879,264,983179.23,3724.1637499999997,261,15,0,5.68,0.0
MER01880,245,53705.49,219.20608163265305,240,13,0,5.31,0.0
MER01881,237,951538.41,4014.9300000000003,235,14,0,5.91,0.0
MER01882,246,73501.22,298.78544715447157,243,11,0,4.47,0.0
MER01883,247,120775.17,488.9682995951417,245,18,0,7.29,0.0
MER01884,253,80377.14,317.6962055335968,253,16,0,6.32,0.0
MER01885,266,202588.85,761.6122180451129,263,17,1,6.39,0.38
MER01886,281,1110461.26,3951.8194306049822,272,17,0,6.05,0.0
MER01887,269,1373685.36,5106.637026022305,264,14,0,5.2,0.0
MER01888,254,936137.38,3685.5802362204727,252,14,0,5.51,0.0
MER01889,251,253898.0,1011.5458167330677,250,13,0,5.18,0.0
MER01890,237,852402.46,3596.634852320675,232,18,0,7.59,0.0
MER01891,276,298314.58,1080.849927536232,270,21,0,7.61,0.0
MER01892,236,110278.09,467.2800423728813,229,15,0,6.36,0.0
MER01893,243,276478.75,1137.772633744856,239,15,0,6.17,0.0
MER01894,251,186747.83,744.0152589641434,249,12,0,4.78,0.0
MER01895,239,1025513.3099999999,4290.8506694560665,236,14,0,5.86,0.0
MER01896,250,765951.6,3063.8064,249,15,0,6.0,0.0
MER01897,266,505175.07,1899.1543984962407,264,14,0,5.26,0.0
MER01898,257,202110.6,786.4225680933853,256,18,0,7.0,0.0
MER01899,266,407915.23,1533.515902255639,261,22,0,8.27,0.0
MER01900,229,69612.91,303.98650655021834,226,11,0,4.8,0.0
MER01901,247,230354.84,932.6106882591093,243,16,0,6.48,0.0
MER01902,262,830659.34,3170.455496183206,259,13,0,4.96,0.0
MER01903,254,197284.77,776.7116929133858,248,14,0,5.51,0.0
MER01904,283,620743.23,2193.4389752650177,280,19,0,6.71,0.0
MER01905,248,462033.19,1863.037056451613,246,14,0,5.65,0.0
MER01906,247,1093446.29,4426.908056680162,244,8,0,3.24,0.0
MER01907,258,253935.48,984.2460465116279,256,14,0,5.43,0.0
MER01908,255,483848.31,1897.4443529411765,254,10,0,3.92,0.0
MER01909,262,3920667.77,14964.380801526717,258,14,1,5.34,0.38
MER01910,254,309122.97,1217.0195669291338,252,9,1,3.54,0.39
MER01911,258,271974.3,1054.163953488372,253,10,0,3.88,0.0
MER01912,242,451408.86,1865.325867768595,240,10,0,4.13,0.0
MER01913,278,1380075.3800000001,4964.299928057554,274,22,1,7.91,0.36
MER01914,248,76629.47,308.98979838709676,246,10,0,4.03,0.0
MER01915,264,510891.27,1935.1942045454546,262,16,0,6.06,0.0
MER01916,220,1058401.38,4810.9153636363635,217,11,1,5.0,0.45
MER01917,270,475244.38,1760.1643703703703,267,25,0,9.26,0.0
MER01918,252,783233.45,3108.069246031746,249,13,0,5.16,0.0
MER01919,274,446467.32,1629.4427737226279,271,14,0,5.11,0.0
MER01920,248,550407.21,2219.3839112903224,244,13,0,5.24,0.0
MER01921,256,125429.71,489.9598046875,254,9,0,3.52,0.0
MER01922,250,283265.35,1133.0613999999998,245,20,0,8.0,0.0
MER01923,221,72185.72,326.63221719457016,216,12,0,5.43,0.0
MER01924,242,177030.78,731.5321487603305,239,11,0,4.55,0.0
MER01925,249,2470648.78,9922.284257028112,246,20,1,8.03,0.4
MER01926,247,271908.64,1100.8446963562753,242,15,0,6.07,0.0
MER01927,264,1306395.35,4948.4672348484855,261,16,0,6.06,0.0
MER01928,270,265233.68,982.346962962963,266,11,1,4.07,0.37
MER01929,274,4187408.79,15282.513832116789,268,12,3,4.38,1.09
MER01930,258,249516.26,967.1172868217054,254,19,0,7.36,0.0
MER01931,242,78155.93000000001,322.9583884297521,238,14,0,5.79,0.0
MER01932,242,4511644.1,18643.157438016526,237,17,1,7.02,0.41
MER01933,274,639691.95,2334.642153284671,271,17,0,6.2,0.0
MER01934,249,273256.28,1097.414779116466,248,17,0,6.83,0.0
MER01935,271,311866.88,1150.8002952029522,267,14,0,5.17,0.0
MER01936,246,623337.45,2533.8920731707317,240,13,0,5.28,0.0
MER01937,277,521360.96,1882.1695306859206,274,18,1,6.5,0.36
MER01938,248,580602.69,2341.139879032258,246,20,0,8.06,0.0
MER01939,236,1228571.19,5205.810127118644,233,12,1,5.08,0.42
MER01940,243,529561.35,2179.2648148148146,242,18,0,7.41,0.0
MER01941,249,282709.89,1135.3810843373494,246,15,0,6.02,0.0
MER01942,236,69738.98,295.5041525423729,231,18,0,7.63,0.0
MER01943,261,786909.66,3014.979540229885,255,20,0,7.66,0.0
MER01944,256,88424.71,345.4090234375,253,13,0,5.08,0.0
MER01945,263,529212.86,2012.216197718631,261,15,0,5.7,0.0
MER01946,262,857339.99,3272.2900381679387,260,21,0,8.02,0.0
MER01947,240,55133.05,229.72104166666668,233,19,0,7.92,0.0
MER01948,249,80532.2,323.42248995983937,246,14,0,5.62,0.0
MER01949,226,65743.92,290.90230088495576,224,12,0,5.31,0.0
MER01950,244,440645.15,1805.9227459016395,242,11,0,4.51,0.0
MER01951,281,5705852.8,20305.525978647685,277,12,0,4.27,0.0
MER01952,251,288459.23,1149.2399601593625,249,17,0,6.77,0.0
MER01953,218,229667.16,1053.5190825688073,215,9,0,4.13,0.0
MER01954,244,596732.86,2445.626475409836,238,22,0,9.02,0.0
MER01955,247,558420.55,2260.811943319838,243,18,1,7.29,0.4
MER01956,235,1224945.4,5212.533617021276,232,17,2,7.23,0.85
MER01957,256,59543.840000000004,232.59312500000001,251,19,0,7.42,0.0
MER01958,256,949039.29,3707.1847265625,252,19,1,7.42,0.39
MER01959,232,179002.07,771.5606465517242,228,14,0,6.03,0.0
MER01960,228,513597.44,2252.620350877193,227,22,0,9.65,0.0
MER01961,258,397402.87,1540.3212015503875,255,12,1,4.65,0.39
MER01962,237,361136.09,1523.7809704641352,233,13,0,5.49,0.0
MER01963,239,930802.56,3894.5713807531383,236,6,0,2.51,0.0
MER01964,257,822698.73,3201.162373540856,254,18,0,7.0,0.0
MER01965,246,496660.02,2018.9431707317074,244,19,2,7.72,0.81
MER01966,240,114641.35,477.6722916666667,238,16,0,6.67,0.0
MER01967,232,344796.96,1486.1937931034483,230,11,0,4.74,0.0
MER01968,259,631376.86,2437.7484942084943,253,14,0,5.41,0.0
MER01969,256,255289.53,997.2247265625,251,18,0,7.03,0.0
MER01970,232,352104.42,1517.6914655172413,229,20,0,8.62,0.0
MER01971,239,126346.03,528.6444769874477,236,16,0,6.69,0.0
MER01972,241,4305237.95,17864.05788381743,240,15,0,6.22,0.0
MER01973,241,2440161.6,10125.151867219918,237,13,0,5.39,0.0
MER01974,243,1137499.58,4681.068230452675,243,23,0,9.47,0.0
MER01975,230,554233.52,2409.7109565217393,228,12,0,5.22,0.0
MER01976,295,206595.58,700.324,290,18,0,6.1,0.0
MER01977,282,623372.63,2210.541241134752,277,22,0,7.8,0.0
MER01978,262,5015683.78,19143.831221374046,258,18,0,6.87,0.0
MER01979,244,548713.31,2248.825040983607,241,10,1,4.1,0.41
MER01980,285,67071.18,235.3374736842105,281,16,0,5.61,0.0
MER01981,280,408593.09,1459.2610357142858,275,17,0,6.07,0.0
MER01982,240,132190.77,550.7948749999999,235,14,0,5.83,0.0
MER01983,235,54553.19,232.1412340425532,231,18,0,7.66,0.0
MER01984,252,3859101.54,15313.895,249,19,2,7.54,0.79
MER01985,251,75582.25,301.12450199203187,246,19,0,7.57,0.0
MER01986,244,898346.1,3681.7463114754096,243,12,0,4.92,0.0
MER01987,238,471204.96,1979.8527731092438,230,12,0,5.04,0.0
MER01988,233,530038.43,2274.8430472103005,232,10,0,4.29,0.0
MER01989,250,925139.06,3700.5562400000003,249,9,0,3.6,0.0
MER01990,242,181550.49,750.2086363636363,236,9,0,3.72,0.0
MER01991,271,512763.99,1892.1180442804427,266,15,0,5.54,0.0
MER01992,254,193859.79,763.2275196850394,251,19,1,7.48,0.39
MER01993,241,1106571.46,4591.582821576763,237,11,0,4.56,0.0
MER01994,247,249884.54,1011.6782995951418,243,11,0,4.45,0.0
MER01995,240,932854.14,3886.89225,238,19,0,7.92,0.0
MER01996,244,365740.54,1498.9366393442622,240,17,1,6.97,0.41
MER01997,262,595969.33,2274.692099236641,259,15,0,5.73,0.0
MER01998,227,346021.49,1524.323744493392,225,9,0,3.96,0.0
MER01999,242,79750.17,329.5461570247934,239,7,0,2.89,0.0
MER02000,254,565812.21,2227.607125984252,249,10,0,3.94,0.0
