user_id,total_txns,total_spend,avg_txn_amount,max_txn_amount,unique_merchants,unique_categories,unique_platforms,failed_txns,fraud_txns,cross_city_txns,festival_txns,failure_rate,cross_city_rate,festival_txn_rate,avg_spend_per_day,evening_txns,night_txns,weekend_txns,morning_txns,food_txns,p2p_txns,investment_txns,ecom_txns,travel_txns,qr_txns,upi_id_txns,platform_loyalty_rate,evening_ratio,night_ratio,weekend_ratio,food_ratio,p2p_ratio,investment_ratio,ecom_ratio,travel_ratio,qr_ratio,segment,segment_name,pca1,pca2
USR000085,50,128953.14,2579.0628,14464.83,50,17,5,3,0,46,16,6.0,92.0,32.0,176.65,18,1,17,14,7,1,0,6,2,17,14,0.8,0.36,0.02,0.34,0.14,0.02,0.0,0.12,0.04,0.34,0,Active Everyday Users,-0.8208394754456045,1.6001690557076675
USR000086,48,148902.16,3102.1283333333336,18906.14,48,14,3,1,0,47,15,2.08,97.92,31.25,203.98,19,0,12,13,8,2,1,4,2,6,25,0.9375,0.3958,0.0,0.25,0.1667,0.0417,0.0208,0.0833,0.0417,0.125,2,Loyal Digital Users,-0.7122054744624162,-2.0376721615510047
USR000087,45,143905.44,3197.898666666667,26506.42,45,17,4,2,0,43,15,4.44,95.56,33.33,197.13,12,1,17,16,5,1,1,7,1,12,23,0.8888888888888888,0.2667,0.0222,0.3778,0.1111,0.0222,0.0222,0.1556,0.0222,0.2667,2,Loyal Digital Users,-0.08900969805285165,-0.7476955032876406
USR000088,44,97252.25,2210.278409090909,13915.3,43,13,5,2,0,40,14,4.55,90.91,31.82,133.22,11,0,17,16,6,0,1,3,1,16,17,0.8181818181818182,0.25,0.0,0.3864,0.1364,0.0,0.0227,0.0682,0.0227,0.3636,1,Casual Small Spenders,-2.567334859996963,0.7571897825199287
USR000089,54,158510.57,2935.380925925926,67214.72,54,16,5,5,0,51,25,9.26,94.44,46.3,217.14,20,1,17,20,5,2,2,4,1,18,19,0.7962962962962963,0.3704,0.0185,0.3148,0.0926,0.037,0.037,0.0741,0.0185,0.3333,0,Active Everyday Users,0.6957991620501729,1.2035850483492039
USR000090,44,116465.46,2646.9422727272727,22816.29,44,17,4,3,0,38,19,6.82,86.36,43.18,159.54,18,0,10,14,5,2,0,6,2,14,23,0.8409090909090909,0.4091,0.0,0.2273,0.1136,0.0455,0.0,0.1364,0.0455,0.3182,1,Casual Small Spenders,-1.3063029211491772,0.16328587037758188
USR000091,46,123112.42,2676.356956521739,26842.88,46,15,4,2,0,46,18,4.35,100.0,39.13,168.65,22,1,10,8,11,2,3,7,2,11,29,0.8695652173913043,0.4783,0.0217,0.2174,0.2391,0.0435,0.0652,0.1522,0.0435,0.2391,1,Casual Small Spenders,-1.037593632807235,-0.6678062047300961
USR000092,65,151010.52,2323.238769230769,15426.43,65,16,4,3,0,64,21,4.62,98.46,32.31,206.86,21,2,22,19,12,0,2,9,3,24,29,0.8615384615384616,0.3231,0.0308,0.3385,0.1846,0.0,0.0308,0.1385,0.0462,0.3692,0,Active Everyday Users,0.022209133784433024,0.4913626402744732
USR000093,44,124876.69,2838.1065909090908,18823.43,44,16,4,3,2,44,17,6.82,100.0,38.64,171.06,10,3,14,16,6,1,1,4,3,21,18,0.7954545454545454,0.2273,0.0682,0.3182,0.1364,0.0227,0.0227,0.0909,0.0682,0.4773,1,Casual Small Spenders,-0.9616732238227861,0.37767832788060096
USR000094,47,179931.66,3828.333191489362,19408.66,45,17,5,2,0,43,16,4.26,91.49,34.04,246.48,12,3,16,11,5,3,1,3,5,16,16,0.8723404255319149,0.2553,0.0638,0.3404,0.1064,0.0638,0.0213,0.0638,0.1064,0.3404,0,Active Everyday Users,1.4876825035159225,0.2215395140621075
USR000095,50,204093.35,4081.867,37175.14,50,16,4,2,0,47,17,4.0,94.0,34.0,279.58,11,1,21,16,7,4,2,4,1,14,23,0.84,0.22,0.02,0.42,0.14,0.08,0.04,0.08,0.02,0.28,3,Premium Investors,2.1076688368685823,-0.419779788845757
USR000096,35,156098.61000000002,4459.960285714286,35513.0,35,15,3,4,0,33,16,11.43,94.29,45.71,213.83,8,0,7,13,4,0,1,1,3,10,8,0.9142857142857143,0.2286,0.0,0.2,0.1143,0.0,0.0286,0.0286,0.0857,0.2857,2,Loyal Digital Users,0.34608964665501457,-2.5819048362703825
USR000097,42,121752.75,2898.875,29041.39,41,15,5,0,0,42,17,0.0,100.0,40.48,166.78,13,1,10,16,4,4,0,3,1,18,13,0.8809523809523809,0.3095,0.0238,0.2381,0.0952,0.0952,0.0,0.0714,0.0238,0.4286,1,Casual Small Spenders,-1.3830650138201357,-0.000951532452066275
USR000098,60,175066.18,2917.7696666666666,16015.99,59,16,5,5,0,58,27,8.33,96.67,45.0,239.82,26,4,14,17,5,4,2,4,2,17,26,0.85,0.4333,0.0667,0.2333,0.0833,0.0667,0.0333,0.0667,0.0333,0.2833,0,Active Everyday Users,1.2676575821130633,0.8291473828223679
USR000099,47,132743.2,2824.3234042553195,30744.76,45,15,5,6,0,46,19,12.77,97.87,40.43,181.84,10,4,14,16,4,4,1,8,2,17,20,0.8723404255319149,0.2128,0.0851,0.2979,0.0851,0.0851,0.0213,0.1702,0.0426,0.3617,2,Loyal Digital Users,-0.7857323813735972,0.09491480569950617
USR000100,40,157319.64,3932.991,33406.57,39,18,3,3,0,38,10,7.5,95.0,25.0,215.51,8,3,14,11,4,1,1,5,2,15,13,0.825,0.2,0.075,0.35,0.1,0.025,0.025,0.125,0.05,0.375,2,Loyal Digital Users,0.6974142946125776,-1.0319711490359085
USR000101,42,99300.37,2364.2945238095235,9531.69,40,12,4,0,0,42,12,0.0,100.0,28.57,136.03,14,4,13,11,9,0,0,4,2,15,18,0.8809523809523809,0.3333,0.0952,0.3095,0.2143,0.0,0.0,0.0952,0.0476,0.3571,1,Casual Small Spenders,-3.3885748843305703,-0.6144075198918405
USR000102,41,114187.83,2785.069024390244,34868.79,40,16,2,4,0,41,11,9.76,100.0,26.83,156.42,19,1,10,11,5,2,0,3,1,13,19,0.975609756097561,0.4634,0.0244,0.2439,0.122,0.0488,0.0,0.0732,0.0244,0.3171,2,Loyal Digital Users,-1.8122056188909814,-3.1295418358750884
USR000103,48,187911.59,3914.8247916666655,35459.9,48,15,5,2,0,48,19,4.17,100.0,39.58,257.41,11,1,15,15,3,6,0,4,3,11,21,0.6875,0.2292,0.0208,0.3125,0.0625,0.125,0.0,0.0833,0.0625,0.2292,0,Active Everyday Users,1.2447554413809419,2.1087486054309337
USR000104,44,135028.15,3068.821590909091,29187.38,43,16,6,3,0,43,18,6.82,97.73,40.91,184.97,16,2,14,14,5,2,1,2,0,20,12,0.75,0.3636,0.0455,0.3182,0.1136,0.0455,0.0227,0.0455,0.0,0.4545,0,Active Everyday Users,-0.3204430222154988,2.1745918428326014
USR000105,45,148080.54,3290.6786666666667,50361.22,45,16,4,1,0,44,14,2.22,97.78,31.11,202.85,14,2,14,16,7,2,1,2,1,18,11,0.7777777777777778,0.3111,0.0444,0.3111,0.1556,0.0444,0.0222,0.0444,0.0222,0.4,0,Active Everyday Users,-0.1478901479674285,0.4950353692633704
USR000106,55,117297.45,2132.680909090909,15599.17,55,16,4,1,0,53,19,1.82,96.36,34.55,160.68,13,1,22,20,9,3,0,5,4,20,19,0.8363636363636363,0.2364,0.0182,0.4,0.1636,0.0545,0.0,0.0909,0.0727,0.3636,1,Casual Small Spenders,-1.4768343718106216,0.7789966055172667
USR000107,32,128956.49,4029.8903125,24585.61,32,15,3,1,0,32,11,3.12,100.0,34.38,176.65,11,2,10,9,5,2,1,1,0,11,10,0.90625,0.3438,0.0625,0.3125,0.1562,0.0625,0.0312,0.0312,0.0,0.3438,2,Loyal Digital Users,-0.8696520256060891,-2.5250443574763928
USR000108,51,159235.65,3122.2676470588235,29051.06,50,16,4,1,0,51,25,1.96,100.0,49.02,218.13,17,2,9,15,8,0,1,4,0,19,18,0.8823529411764706,0.3333,0.0392,0.1765,0.1569,0.0,0.0196,0.0784,0.0,0.3725,2,Loyal Digital Users,0.11195455027470293,-0.48730770907522475
USR000109,54,185373.44,3432.8414814814814,24012.72,53,18,4,2,0,52,14,3.7,96.3,25.93,253.94,18,1,12,22,5,3,1,2,4,21,20,0.8703703703703703,0.3333,0.0185,0.2222,0.0926,0.0556,0.0185,0.037,0.0741,0.3889,3,Premium Investors,1.762837182425846,-0.12775847001407847
USR000110,51,156092.53,3060.637843137255,27862.14,51,16,3,1,0,50,14,1.96,98.04,27.45,213.83,15,0,13,19,9,3,2,5,1,20,17,0.9019607843137255,0.2941,0.0,0.2549,0.1765,0.0588,0.0392,0.098,0.0196,0.3922,2,Loyal Digital Users,0.11678454427415684,-1.515172873784937
USR000111,55,99885.75,1816.1045454545451,17888.65,55,14,3,2,0,50,16,3.64,90.91,29.09,136.83,11,2,19,23,9,2,1,5,0,22,18,0.9454545454545454,0.2,0.0364,0.3455,0.1636,0.0364,0.0182,0.0909,0.0,0.4,1,Casual Small Spenders,-2.5459274599241777,-1.4914560578117408
USR000112,61,144061.33,2361.661147540984,10723.51,61,16,4,4,0,57,25,6.56,93.44,40.98,197.34,27,4,21,16,6,2,0,5,5,18,27,0.8852459016393442,0.4426,0.0656,0.3443,0.0984,0.0328,0.0,0.082,0.082,0.2951,0,Active Everyday Users,-0.2900716199183021,0.2941058485093313
USR000113,52,151755.92,2918.383076923077,37135.16,52,18,4,3,0,48,23,5.77,92.31,44.23,207.88,20,2,13,13,3,4,2,3,2,18,22,0.8846153846153846,0.3846,0.0385,0.25,0.0577,0.0769,0.0385,0.0577,0.0385,0.3462,2,Loyal Digital Users,0.906196955481641,-0.4105806181687151
USR000114,49,164218.46,3351.3971428571426,46704.22,48,18,4,1,0,46,18,2.04,93.88,36.73,224.96,18,1,15,18,6,2,1,5,2,18,17,0.7346938775510204,0.3673,0.0204,0.3061,0.1224,0.0408,0.0204,0.102,0.0408,0.3673,0,Active Everyday Users,0.9274488556221877,1.2742705272392998
USR000115,52,125906.09,2421.270961538461,14631.54,52,15,5,5,0,51,18,9.62,98.08,34.62,172.47,19,3,17,15,6,3,1,4,0,23,19,0.8076923076923077,0.3654,0.0577,0.3269,0.1154,0.0577,0.0192,0.0769,0.0,0.4423,0,Active Everyday Users,-1.0380159979076817,1.1792290504444427
USR000116,46,227406.48,4943.619130434782,21641.29,46,18,2,0,0,42,16,0.0,91.3,34.78,311.52,11,1,9,17,8,3,5,3,2,20,17,0.9565217391304348,0.2391,0.0217,0.1957,0.1739,0.0652,0.1087,0.0652,0.0435,0.4348,3,Premium Investors,4.004323336360396,-3.8346889568410196
USR000117,46,118475.73,2575.5593478260867,23222.69,46,17,4,4,0,45,11,8.7,97.83,23.91,162.3,18,1,20,8,6,3,2,5,2,15,16,0.8913043478260869,0.3913,0.0217,0.4348,0.1304,0.0652,0.0435,0.1087,0.0435,0.3261,2,Loyal Digital Users,-0.70365766265529,-0.6584392700304984
USR000118,43,168477.58,3918.083255813953,35348.94,43,17,4,2,0,41,17,4.65,95.35,39.53,230.79,13,1,11,13,4,1,1,1,1,16,14,0.8372093023255814,0.3023,0.0233,0.2558,0.093,0.0233,0.0233,0.0233,0.0233,0.3721,2,Loyal Digital Users,1.0621628894178532,-0.4320456534276689
USR000119,72,215914.7,2998.8152777777777,29254.73,69,16,3,5,0,69,25,6.94,95.83,34.72,295.77,30,2,18,22,13,0,2,6,3,28,27,0.9027777777777778,0.4167,0.0278,0.25,0.1806,0.0,0.0278,0.0833,0.0417,0.3889,3,Premium Investors,2.167635181168288,-0.6443821268865897
USR000120,65,210135.91,3232.860153846154,55667.93,64,17,4,3,0,64,24,4.62,98.46,36.92,287.86,22,1,18,15,13,1,1,4,4,23,20,0.8615384615384616,0.3385,0.0154,0.2769,0.2,0.0154,0.0154,0.0615,0.0615,0.3538,3,Premium Investors,2.076822083644996,0.482000949302294
USR000121,44,164228.1,3732.456818181818,50355.94,43,16,5,1,0,41,11,2.27,93.18,25.0,224.97,13,1,12,13,8,4,2,2,1,16,15,0.8863636363636364,0.2955,0.0227,0.2727,0.1818,0.0909,0.0455,0.0455,0.0227,0.3636,0,Active Everyday Users,0.7469148304926048,-0.3077215667279039
USR000122,46,110888.8,2410.6260869565217,12801.55,46,16,4,3,0,46,20,6.52,100.0,43.48,151.9,12,1,13,13,2,2,2,7,3,11,24,0.8695652173913043,0.2609,0.0217,0.2826,0.0435,0.0435,0.0435,0.1522,0.0652,0.2391,2,Loyal Digital Users,-0.9853453599476409,-0.597531821701809
USR000123,54,168648.79,3123.125740740741,23819.65,53,15,4,5,0,53,20,9.26,98.15,37.04,231.03,18,2,20,15,4,0,1,11,4,18,24,0.8703703703703703,0.3333,0.037,0.3704,0.0741,0.0,0.0185,0.2037,0.0741,0.3333,2,Loyal Digital Users,0.4383503565083188,-0.41537693896622596
USR000124,55,182204.12,3312.802181818182,32949.44,53,18,3,4,0,55,12,7.27,100.0,21.82,249.59,18,3,16,17,6,3,3,4,4,19,21,0.9272727272727272,0.3273,0.0545,0.2909,0.1091,0.0545,0.0545,0.0727,0.0727,0.3455,2,Loyal Digital Users,1.9119996430044348,-1.7001614335666495
USR000125,65,251949.87,3876.1518461538462,29780.0,63,16,3,7,0,62,29,10.77,95.38,44.62,345.14,18,4,17,21,11,1,2,6,7,22,35,0.8923076923076924,0.2769,0.0615,0.2615,0.1692,0.0154,0.0308,0.0923,0.1077,0.3385,3,Premium Investors,3.435622260369196,-0.9923071938956054
USR000126,50,100408.76,2008.1752,8352.21,49,15,2,1,0,48,18,2.0,96.0,36.0,137.55,16,2,9,13,6,2,0,9,1,11,30,0.98,0.32,0.04,0.18,0.12,0.04,0.0,0.18,0.02,0.22,2,Loyal Digital Users,-2.6466176478129135,-2.73511175459728
USR000127,62,203664.84,3284.9167741935485,18512.5,62,17,5,3,0,60,28,4.84,96.77,45.16,278.99,17,1,18,27,5,4,4,6,1,23,29,0.8548387096774194,0.2742,0.0161,0.2903,0.0806,0.0645,0.0645,0.0968,0.0161,0.371,3,Premium Investors,2.8137653788018175,0.542680899917264
USR000128,45,138661.06,3081.356888888889,29806.84,44,16,3,4,0,41,11,8.89,91.11,24.44,189.95,19,2,18,9,6,1,0,4,4,16,21,0.8666666666666667,0.4222,0.0444,0.4,0.1333,0.0222,0.0,0.0889,0.0889,0.3556,2,Loyal Digital Users,-0.7750700268523881,-0.9384590974650203
USR000129,61,204456.56,3351.746885245901,32747.98,60,18,5,5,0,58,18,8.2,95.08,29.51,280.08,14,1,23,20,7,2,1,6,3,18,29,0.8524590163934426,0.2295,0.0164,0.377,0.1148,0.0328,0.0164,0.0984,0.0492,0.2951,3,Premium Investors,2.362808343257109,1.075919626205015
USR000130,51,174924.33,3429.888823529412,40611.3,51,18,4,6,0,50,18,11.76,98.04,35.29,239.62,16,3,10,17,1,4,2,3,2,17,25,0.7450980392156863,0.3137,0.0588,0.1961,0.0196,0.0784,0.0392,0.0588,0.0392,0.3333,0,Active Everyday Users,1.8500747062033327,0.8527929484762453
USR000131,49,171801.83,3506.1597959183678,32419.01,49,14,4,4,0,43,20,8.16,87.76,40.82,235.34,17,0,11,16,3,0,0,8,0,20,19,0.7755102040816326,0.3469,0.0,0.2245,0.0612,0.0,0.0,0.1633,0.0,0.4082,0,Active Everyday Users,0.1092396204629618,0.35120757885292403
USR000132,62,173139.06,2792.565483870968,40508.95,62,18,4,1,0,58,18,1.61,93.55,29.03,237.18,15,3,24,15,6,3,1,9,6,24,26,0.7580645161290323,0.2419,0.0484,0.3871,0.0968,0.0484,0.0161,0.1452,0.0968,0.3871,0,Active Everyday Users,1.2822699800160007,1.6880683328841466
USR000133,41,140913.38999999998,3436.911951219512,17825.37,41,13,2,0,0,41,11,0.0,100.0,26.83,193.03,13,1,15,10,4,0,1,3,1,12,22,0.926829268292683,0.3171,0.0244,0.3659,0.0976,0.0,0.0244,0.0732,0.0244,0.2927,2,Loyal Digital Users,-1.0796706981560338,-3.2191422955574116
USR000134,58,241634.41,4166.110517241379,41014.75,57,16,4,4,1,56,25,6.9,96.55,43.1,331.01,18,2,17,18,11,4,3,8,3,26,18,0.896551724137931,0.3103,0.0345,0.2931,0.1897,0.069,0.0517,0.1379,0.0517,0.4483,3,Premium Investors,3.3138154601871115,-0.8772940260405412
USR000135,52,121234.34,2331.4296153846158,18681.46,51,16,4,4,0,48,18,7.69,92.31,34.62,166.07,15,0,17,19,7,1,1,3,2,18,25,0.8269230769230769,0.2885,0.0,0.3269,0.1346,0.0192,0.0192,0.0577,0.0385,0.3462,1,Casual Small Spenders,-1.0594205902239173,0.49293966851150184
USR000136,42,162233.98,3862.7138095238097,34250.89,42,15,5,1,0,41,22,2.38,97.62,52.38,222.24,8,3,12,15,6,1,1,2,2,16,14,0.8571428571428571,0.1905,0.0714,0.2857,0.1429,0.0238,0.0238,0.0476,0.0476,0.381,0,Active Everyday Users,0.3460748543963179,-0.03170671515447873
USR000137,54,110406.22,2044.5596296296296,17862.94,53,16,5,6,0,50,20,11.11,92.59,37.04,151.24,21,1,13,12,9,2,1,9,2,19,22,0.8703703703703703,0.3889,0.0185,0.2407,0.1667,0.037,0.0185,0.1667,0.037,0.3519,1,Casual Small Spenders,-1.5524031715843685,0.8494887656361929
USR000138,68,223403.15,3285.3404411764704,43143.9,66,18,5,6,0,66,21,8.82,97.06,30.88,306.03,18,4,30,16,12,4,2,9,4,22,27,0.8529411764705882,0.2647,0.0588,0.4412,0.1765,0.0588,0.0294,0.1324,0.0588,0.3235,3,Premium Investors,3.0091331113956916,1.3299679190984324
USR000139,68,132134.2,1943.15,10707.45,65,17,6,7,0,65,16,10.29,95.59,23.53,181.01,22,0,19,19,8,2,0,5,3,25,26,0.8970588235294118,0.3235,0.0,0.2794,0.1176,0.0294,0.0,0.0735,0.0441,0.3676,0,Active Everyday Users,-0.295126542960528,1.9829036987954165
USR000140,59,239573.47,4060.567288135593,59978.83,58,18,4,5,0,56,27,8.47,94.92,45.76,328.18,22,1,16,18,7,2,2,3,4,21,25,0.864406779661017,0.3729,0.0169,0.2712,0.1186,0.0339,0.0339,0.0508,0.0678,0.3559,3,Premium Investors,3.7779371400878548,-0.15631499462493098
USR000141,53,206659.1,3899.228301886793,24968.09,53,17,5,2,0,52,20,3.77,98.11,37.74,283.09,12,2,22,16,7,0,2,1,3,21,19,0.8679245283018868,0.2264,0.0377,0.4151,0.1321,0.0,0.0377,0.0189,0.0566,0.3962,3,Premium Investors,2.525268830713678,0.2901815793926037
USR000142,53,176484.51,3329.89641509434,28456.77,53,16,4,5,0,51,21,9.43,96.23,39.62,241.76,16,0,14,15,4,0,1,8,3,22,23,0.8490566037735849,0.3019,0.0,0.2642,0.0755,0.0,0.0189,0.1509,0.0566,0.4151,2,Loyal Digital Users,0.9665794782909463,-0.19458953385544053
USR000143,54,122660.21,2271.4853703703707,21300.72,53,17,4,6,0,53,17,11.11,98.15,31.48,168.03,17,5,23,10,5,2,1,6,1,13,20,0.8333333333333334,0.3148,0.0926,0.4259,0.0926,0.037,0.0185,0.1111,0.0185,0.2407,0,Active Everyday Users,-0.763789082790199,0.4884180112401291
USR000144,40,152915.96,3822.899,40511.58,40,17,5,3,0,39,13,7.5,97.5,32.5,209.47,13,0,13,11,4,0,1,1,2,17,15,0.9,0.325,0.0,0.325,0.1,0.0,0.025,0.025,0.05,0.425,2,Loyal Digital Users,0.6354395705868207,-0.4916216065770085
USR000145,48,156325.54,3256.782083333333,30791.06,48,17,3,0,0,48,16,0.0,100.0,33.33,214.14,14,1,12,19,7,2,2,3,2,24,14,0.875,0.2917,0.0208,0.25,0.1458,0.0417,0.0417,0.0625,0.0417,0.5,2,Loyal Digital Users,0.5151221385528286,-1.300041951516559
USR000146,55,121600.17,2210.9121818181816,12505.96,53,17,5,2,0,53,19,3.64,96.36,34.55,166.58,20,1,14,21,9,5,1,3,3,20,18,0.8363636363636363,0.3636,0.0182,0.2545,0.1636,0.0909,0.0182,0.0545,0.0545,0.3636,0,Active Everyday Users,-0.770221280009534,1.394244413386368
USR000147,45,164850.24,3663.3386666666665,50000.0,45,16,5,3,0,45,12,6.67,100.0,26.67,225.82,15,4,13,9,5,5,0,5,1,14,21,0.8,0.3333,0.0889,0.2889,0.1111,0.1111,0.0,0.1111,0.0222,0.3111,0,Active Everyday Users,0.33320279535656505,0.8922377765560197
USR000148,41,81783.55,1994.720731707317,26210.24,40,13,4,2,0,41,12,4.88,100.0,29.27,112.03,15,2,15,9,7,0,0,2,1,12,11,0.8780487804878049,0.3659,0.0488,0.3659,0.1707,0.0,0.0,0.0488,0.0244,0.2927,1,Casual Small Spenders,-3.6445632293532984,-0.4946404163524619
USR000149,47,109756.13,2335.236808510638,12719.24,46,17,3,3,0,47,20,6.38,100.0,42.55,150.35,24,1,8,13,9,3,1,6,1,18,21,0.9361702127659575,0.5106,0.0213,0.1702,0.1915,0.0638,0.0213,0.1277,0.0213,0.383,2,Loyal Digital Users,-1.6136667239031999,-1.6031052822363696
USR000150,50,144052.54,2881.0508,42963.0,50,15,4,1,0,49,12,2.0,98.0,24.0,197.33,20,1,19,12,6,2,0,11,4,22,18,0.84,0.4,0.02,0.38,0.12,0.04,0.0,0.22,0.08,0.44,1,Casual Small Spenders,-0.8101342530275227,0.07658858766731383
USR000151,44,115072.29,2615.279318181818,22559.97,44,16,4,3,0,42,15,6.82,95.45,34.09,157.63,16,1,13,10,5,2,0,5,1,13,22,0.8636363636363636,0.3636,0.0227,0.2955,0.1136,0.0455,0.0,0.1136,0.0227,0.2955,1,Casual Small Spenders,-1.5992963470882495,-0.2446719423900085
USR000152,47,147723.36000000002,3143.050212765958,21355.49,47,17,4,1,0,47,12,2.13,100.0,25.53,202.36,15,2,10,14,9,1,1,2,1,14,15,0.851063829787234,0.3191,0.0426,0.2128,0.1915,0.0213,0.0213,0.0426,0.0213,0.2979,2,Loyal Digital Users,-0.11604011483394505,-0.09803956775197338
USR000153,53,228912.43,4319.102452830189,32121.41,53,17,4,5,0,52,22,9.43,98.11,41.51,313.58,15,1,13,14,6,3,3,2,6,18,19,0.9056603773584906,0.283,0.0189,0.2453,0.1132,0.0566,0.0566,0.0377,0.1132,0.3396,3,Premium Investors,3.5865420410498308,-1.1398494666750334
USR000154,60,166387.03,2773.1171666666664,23774.42,60,17,3,1,0,60,22,1.67,100.0,36.67,227.93,22,1,23,16,9,3,0,6,2,21,19,0.8833333333333333,0.3667,0.0167,0.3833,0.15,0.05,0.0,0.1,0.0333,0.35,2,Loyal Digital Users,0.38420356712563764,-0.5091499156507555
USR000155,59,129160.83,2189.1666101694914,18051.37,58,17,5,5,0,58,22,8.47,98.31,37.29,176.93,16,5,17,15,9,1,1,7,2,26,23,0.8305084745762712,0.2712,0.0847,0.2881,0.1525,0.0169,0.0169,0.1186,0.0339,0.4407,0,Active Everyday Users,-0.6045073557344726,1.5298370052508115
USR000156,45,146133.54,3247.4120000000003,64298.94,44,14,4,1,0,45,16,2.22,100.0,35.56,200.18,10,3,11,18,9,1,2,7,1,12,22,0.8444444444444444,0.2222,0.0667,0.2444,0.2,0.0222,0.0444,0.1556,0.0222,0.2667,1,Casual Small Spenders,-0.6627561965097482,-0.6034560538804593
USR000157,44,160795.58000000002,3654.445,33234.48,44,18,5,4,0,44,12,9.09,100.0,27.27,220.27,16,3,15,15,8,1,2,2,1,15,18,0.8863636363636364,0.3636,0.0682,0.3409,0.1818,0.0227,0.0455,0.0455,0.0227,0.3409,3,Premium Investors,1.0415753247907231,-0.12946787299124168
USR000158,59,154744.06,2622.780677966102,16448.72,59,18,5,5,0,56,22,8.47,94.92,37.29,211.98,15,1,11,19,5,6,1,9,2,19,25,0.7966101694915254,0.2542,0.0169,0.1864,0.0847,0.1017,0.0169,0.1525,0.0339,0.322,0,Active Everyday Users,0.7064163985829521,1.7438439769096923
USR000159,49,120305.0,2455.204081632653,17824.85,49,16,5,3,0,47,22,6.12,95.92,44.9,164.8,22,1,15,17,6,2,1,4,2,13,22,0.7755102040816326,0.449,0.0204,0.3061,0.1224,0.0408,0.0204,0.0816,0.0408,0.2653,0,Active Everyday Users,-0.9459203822895896,1.6160452639107428
USR000160,51,80872.29,1585.731176470588,9546.01,51,16,5,1,0,51,25,1.96,100.0,49.02,110.78,9,3,13,19,4,1,0,0,2,19,15,0.7843137254901961,0.1765,0.0588,0.2549,0.0784,0.0196,0.0,0.0,0.0392,0.3725,1,Casual Small Spenders,-2.4745661166571242,1.9597988890249354
USR000161,44,83019.88,1886.8154545454547,8540.86,44,15,4,2,0,41,17,4.55,93.18,38.64,113.73,12,2,10,15,9,2,0,3,2,19,15,0.8863636363636364,0.2727,0.0455,0.2273,0.2045,0.0455,0.0,0.0682,0.0455,0.4318,1,Casual Small Spenders,-3.2462020217756464,-0.17664838987974343
USR000162,52,218071.52,4193.683076923076,38784.53,50,18,4,5,0,50,18,9.62,96.15,34.62,298.73,12,2,21,19,9,4,2,6,1,19,20,0.8846153846153846,0.2308,0.0385,0.4038,0.1731,0.0769,0.0385,0.1154,0.0192,0.3654,3,Premium Investors,2.8457816552287043,-0.6994740119878374
USR000163,52,133106.8,2559.746153846153,19258.8,51,16,4,4,0,52,25,7.69,100.0,48.08,182.34,14,1,15,17,4,3,2,6,1,15,26,0.8653846153846154,0.2692,0.0192,0.2885,0.0769,0.0577,0.0385,0.1154,0.0192,0.2885,2,Loyal Digital Users,-0.297036106531729,-0.34106219946569477
USR000164,35,149804.87,4280.139142857142,22932.37,35,16,5,2,0,34,7,5.71,97.14,20.0,205.21,12,0,12,11,4,2,2,5,1,18,9,0.6857142857142857,0.3429,0.0,0.3429,0.1143,0.0571,0.0571,0.1429,0.0286,0.5143,0,Active Everyday Users,0.705000743198647,1.2340233281358408
USR000165,38,121054.47,3185.643947368421,17660.96,38,14,3,0,0,38,10,0.0,100.0,26.32,165.83,10,2,11,11,3,3,3,5,3,11,22,0.8947368421052632,0.2632,0.0526,0.2895,0.0789,0.0789,0.0789,0.1316,0.0789,0.2895,2,Loyal Digital Users,-0.7685540942274489,-2.472092651398922
USR000166,38,122084.3,3212.7447368421053,25293.14,38,16,4,4,0,37,17,10.53,97.37,44.74,167.24,12,3,6,9,3,2,0,3,2,13,13,0.8421052631578947,0.3158,0.0789,0.1579,0.0789,0.0526,0.0,0.0789,0.0526,0.3421,2,Loyal Digital Users,-1.1606174090731838,-0.40859403053703813
USR000167,48,120206.62,2504.304583333333,15212.13,48,16,4,1,0,48,15,2.08,100.0,31.25,164.67,15,2,17,15,6,1,2,2,6,13,24,0.8541666666666666,0.3125,0.0417,0.3542,0.125,0.0208,0.0417,0.0417,0.125,0.2708,2,Loyal Digital Users,-0.7233139849874408,-0.08203913379926243
USR000168,56,236725.57,4227.242321428572,28738.24,56,18,3,3,0,56,25,5.36,100.0,44.64,324.28,12,2,16,21,6,3,3,3,6,19,21,0.8214285714285714,0.2143,0.0357,0.2857,0.1071,0.0536,0.0536,0.0536,0.1071,0.3393,3,Premium Investors,3.925225767131038,-0.6674500070883236
USR000169,44,139915.63,3179.900681818182,35835.72,43,17,3,3,0,44,11,6.82,100.0,25.0,191.67,19,0,17,13,4,2,2,5,2,13,18,0.8181818181818182,0.4318,0.0,0.3864,0.0909,0.0455,0.0455,0.1136,0.0455,0.2955,2,Loyal Digital Users,0.16914298278230955,-0.8919226917152426
USR000170,46,151245.09,3287.9367391304345,29804.85,46,15,5,3,0,45,15,6.52,97.83,32.61,207.19,16,1,13,15,7,1,1,1,4,11,27,0.8260869565217391,0.3478,0.0217,0.2826,0.1522,0.0217,0.0217,0.0217,0.087,0.2391,0,Active Everyday Users,-0.04687845331067033,0.6930191224514127
