user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date,segment,segment_name,avg_txn_amount,total_spend,total_txns,platform_loyalty_rate,avg_spend_per_day,pca1,pca2
USR000139,30,Male,Delhi,Tier1,PhonePe,High,35,iOS,2020-04-27,0,Active Everyday Users,1943.15,132134.2,68,0.8970588235294118,181.01,-0.295126542960528,1.9829036987954165
USR000140,61,Male,Pune,Tier1,PhonePe,High,37,Android,2022-10-31,3,Premium Investors,4060.567288135593,239573.47,59,0.864406779661017,328.18,3.7779371400878548,-0.15631499462493098
USR000141,59,Male,Faridabad,Tier3,PhonePe,Medium,18,Android,2022-05-31,3,Premium Investors,3899.228301886793,206659.1,53,0.8679245283018868,283.09,2.525268830713678,0.2901815793926037
USR000142,26,Female,Pune,Tier1,PhonePe,Medium,14,Android,2021-12-27,2,Loyal Digital Users,3329.89641509434,176484.51,53,0.8490566037735849,241.76,0.9665794782909463,-0.19458953385544053
USR000143,34,Male,Faridabad,Tier3,Google Pay,Medium,19,Android,2019-06-04,0,Active Everyday Users,2271.4853703703707,122660.21,54,0.8333333333333334,168.03,-0.763789082790199,0.4884180112401291
USR000144,28,Male,Indore,Tier2,PhonePe,Low,3,Android,2021-02-27,2,Loyal Digital Users,3822.899,152915.96,40,0.9,209.47,0.6354395705868207,-0.4916216065770085
USR000145,27,Male,Visakhapatnam,Tier2,CRED,Medium,12,Android,2021-03-16,2,Loyal Digital Users,3256.782083333333,156325.54,48,0.875,214.14,0.5151221385528286,-1.300041951516559
USR000146,19,Female,Kolkata,Tier1,Paytm,Low,1,Android,2019-01-01,0,Active Everyday Users,2210.9121818181816,121600.17,55,0.8363636363636363,166.58,-0.770221280009534,1.394244413386368
USR000147,38,Male,Nashik,Tier2,Google Pay,Low,1,Android,2022-05-12,0,Active Everyday Users,3663.3386666666665,164850.24,45,0.8,225.82,0.33320279535656505,0.8922377765560197
USR000148,34,Female,Rajkot,Tier3,PhonePe,High,45,Android,2020-03-22,1,Casual Small Spenders,1994.720731707317,81783.55,41,0.8780487804878049,112.03,-3.6445632293532984,-0.4946404163524619
USR000149,20,Male,Noida,Tier3,Google Pay,Power,91,Android,2020-01-24,2,Loyal Digital Users,2335.236808510638,109756.13,47,0.9361702127659575,150.35,-1.6136667239031999,-1.6031052822363696
USR000150,27,Male,Indore,Tier2,Paytm,Medium,14,Android,2021-07-16,1,Casual Small Spenders,2881.0508,144052.54,50,0.84,197.33,-0.8101342530275227,0.07658858766731383
USR000151,52,Male,Indore,Tier2,PhonePe,High,40,Android,2021-04-24,1,Casual Small Spenders,2615.279318181818,115072.29,44,0.8636363636363636,157.63,-1.5992963470882495,-0.2446719423900085
USR000152,26,Male,Faridabad,Tier3,Google Pay,High,40,Web,2022-07-19,2,Loyal Digital Users,3143.050212765958,147723.36000000002,47,0.851063829787234,202.36,-0.11604011483394505,-0.09803956775197338
USR000153,24,Male,Madurai,Tier2,CRED,Medium,14,Android,2022-11-07,3,Premium Investors,4319.102452830189,228912.43,53,0.9056603773584906,313.58,3.5865420410498308,-1.1398494666750334
USR000154,34,Male,Gorakhpur,Tier3,Google Pay,Low,3,Android,2019-03-10,2,Loyal Digital Users,2773.1171666666664,166387.03,60,0.8833333333333333,227.93,0.38420356712563764,-0.5091499156507555
USR000155,63,Male,Madurai,Tier2,Google Pay,Medium,7,Android,2020-04-20,0,Active Everyday Users,2189.1666101694914,129160.83,59,0.8305084745762712,176.93,-0.6045073557344726,1.5298370052508115
USR000156,26,Male,Ghaziabad,Tier3,CRED,Medium,16,Android,2020-11-27,1,Casual Small Spenders,3247.4120000000003,146133.54,45,0.8444444444444444,200.18,-0.6627561965097482,-0.6034560538804593
USR000157,40,Female,Kanpur,Tier2,Google Pay,Power,133,iOS,2021-12-29,3,Premium Investors,3654.445,160795.58000000002,44,0.8863636363636364,220.27,1.0415753247907231,-0.12946787299124168
USR000158,44,Male,Nashik,Tier2,Amazon Pay,Power,136,Android,2020-12-06,0,Active Everyday Users,2622.780677966102,154744.06,59,0.7966101694915254,211.98,0.7064163985829521,1.7438439769096923
USR000159,26,Male,Kanpur,Tier2,Amazon Pay,Medium,9,Android,2022-06-21,0,Active Everyday Users,2455.204081632653,120305.0,49,0.7755102040816326,164.8,-0.9459203822895896,1.6160452639107428
USR000160,43,Female,Gorakhpur,Tier3,Paytm,High,42,Android,2020-12-25,1,Casual Small Spenders,1585.731176470588,80872.29,51,0.7843137254901961,110.78,-2.4745661166571242,1.9597988890249354
USR000161,30,Female,Kanpur,Tier2,PhonePe,High,49,Android,2019-03-10,1,Casual Small Spenders,1886.8154545454547,83019.88,44,0.8863636363636364,113.73,-3.2462020217756464,-0.17664838987974343
USR000162,39,Male,Agra,Tier2,PhonePe,Medium,18,Android,2020-03-08,3,Premium Investors,4193.683076923076,218071.52,52,0.8846153846153846,298.73,2.8457816552287043,-0.6994740119878374
USR000163,39,Male,Moradabad,Tier3,CRED,Low,5,Android,2020-07-23,2,Loyal Digital Users,2559.746153846153,133106.8,52,0.8653846153846154,182.34,-0.297036106531729,-0.34106219946569477
USR000164,35,Female,Kanpur,Tier2,Paytm,High,29,iOS,2021-03-23,0,Active Everyday Users,4280.139142857142,149804.87,35,0.6857142857142857,205.21,0.705000743198647,1.2340233281358408
USR000165,22,Male,Lucknow,Tier2,Paytm,Medium,10,Android,2019-08-19,2,Loyal Digital Users,3185.643947368421,121054.47,38,0.8947368421052632,165.83,-0.7685540942274489,-2.472092651398922
USR000166,48,Female,Nashik,Tier2,Google Pay,Power,95,Android,2020-11-23,2,Loyal Digital Users,3212.7447368421053,122084.3,38,0.8421052631578947,167.24,-1.1606174090731838,-0.40859403053703813
USR000167,28,Female,Bhopal,Tier2,PhonePe,Power,91,iOS,2020-03-19,2,Loyal Digital Users,2504.304583333333,120206.62,48,0.8541666666666666,164.67,-0.7233139849874408,-0.08203913379926243
USR000168,25,Female,Madurai,Tier2,PhonePe,Low,4,Android,2019-01-06,3,Premium Investors,4227.242321428572,236725.57,56,0.8214285714285714,324.28,3.925225767131038,-0.6674500070883236
USR000169,19,Male,Ranchi,Tier2,PhonePe,Medium,14,Android,2022-05-24,2,Loyal Digital Users,3179.900681818182,139915.63,44,0.8181818181818182,191.67,0.16914298278230955,-0.8919226917152426
USR000170,37,Female,Chennai,Tier1,PhonePe,Medium,13,Android,2019-07-23,0,Active Everyday Users,3287.9367391304345,151245.09,46,0.8260869565217391,207.19,-0.04687845331067033,0.6930191224514127
USR000171,40,Female,Coimbatore,Tier2,Google Pay,Medium,10,Android,2020-09-24,1,Casual Small Spenders,1616.4755172413793,93755.58,58,0.9310344827586207,128.43,-2.007617952643805,-0.05809121732538418
USR000172,18,Male,Coimbatore,Tier2,Paytm,Medium,7,Web,2019-08-30,3,Premium Investors,4573.238571428571,224088.69,49,0.8571428571428571,306.97,2.863015719367837,-1.1685433814118282
USR000173,35,Male,Visakhapatnam,Tier2,CRED,Low,4,iOS,2022-09-07,3,Premium Investors,3912.0977777777775,176044.4,45,0.8222222222222222,241.16,1.901525832749231,0.24845688184105263
USR000174,26,Female,Delhi,Tier1,Paytm,High,22,iOS,2019-09-14,0,Active Everyday Users,1809.0127692307688,117585.83,65,0.8615384615384616,161.08,-1.1076014736764137,1.4868819278841312
USR000175,39,Female,Ahmedabad,Tier1,WhatsApp Pay,Medium,18,Web,2022-04-21,0,Active Everyday Users,2969.409534883721,127684.61,43,0.813953488372093,174.91,-0.7231570955383695,0.6749519265861655
USR000176,24,Male,Hyderabad,Tier1,PhonePe,Low,1,Web,2021-11-02,2,Loyal Digital Users,3178.023725490196,162079.21,51,0.9215686274509803,222.03,0.37217807130289177,-1.4901085256558537
USR000177,41,Male,Indore,Tier2,PhonePe,High,48,Android,2019-02-09,1,Casual Small Spenders,2865.1559574468083,134662.33,47,0.8297872340425532,184.47,-0.9073830696451373,0.07582299932402028
USR000178,30,Female,Kolkata,Tier1,Google Pay,Medium,20,Android,2021-08-07,0,Active Everyday Users,2359.8907843137254,120354.43,51,0.8431372549019608,164.87,-0.5750875232438899,1.2457591482961101
USR000179,56,Male,Ranchi,Tier2,Paytm,Medium,17,Web,2022-02-19,2,Loyal Digital Users,3547.980512820513,138371.24,39,0.8974358974358975,189.55,-0.8689337557381827,-1.839298872459574
USR000180,23,Female,Chennai,Tier1,PhonePe,Low,3,Android,2019-12-05,3,Premium Investors,4905.015333333333,294300.92,60,0.9333333333333333,403.15,5.832971388861857,-1.9350994745894299
USR000181,29,Female,Patna,Tier2,PhonePe,High,34,iOS,2021-09-13,1,Casual Small Spenders,2539.4619047619044,106657.4,42,0.8333333333333334,146.11,-2.159964515325954,0.007424335948239023
USR000182,23,Female,Pune,Tier1,Google Pay,High,25,Android,2021-02-14,3,Premium Investors,5212.041111111112,234541.85,45,0.8666666666666667,321.29,3.5199682359509996,-2.1084042485197974
USR000183,54,Male,Hyderabad,Tier1,Paytm,Medium,15,Android,2019-09-22,2,Loyal Digital Users,3534.245833333333,169643.8,48,0.8333333333333334,232.39,0.42797631475334885,-0.17658919667008188
USR000184,49,Female,Patna,Tier2,Paytm,Medium,11,Android,2022-01-14,0,Active Everyday Users,2589.099310344828,150167.76,58,0.7931034482758621,205.71,0.06933466922064124,1.1049199420041016
USR000185,27,Male,Bangalore,Tier1,Google Pay,Medium,7,Android,2019-10-07,0,Active Everyday Users,3317.4841509433963,175826.66,53,0.8301886792452831,240.86,1.143470877054548,0.03223885473259728
USR000186,40,Male,Chandigarh,Tier3,Paytm,Power,60,iOS,2021-01-10,0,Active Everyday Users,3009.6036363636367,165528.2,55,0.8909090909090909,226.75,0.7506484533359671,0.3434564533773255
USR000187,47,Male,Lucknow,Tier2,Paytm,Power,141,Android,2021-12-23,1,Casual Small Spenders,1987.8042857142857,97402.41,49,0.8775510204081632,133.43,-2.185141759984929,-0.7743767992134034
USR000188,36,Male,Amritsar,Tier3,Paytm,Power,116,Web,2021-11-13,0,Active Everyday Users,3268.1096610169493,192818.47,59,0.8135593220338984,264.13,1.9937995642719437,1.293787880201822
USR000189,35,Female,Jodhpur,Tier3,Paytm,Low,5,Android,2019-09-22,0,Active Everyday Users,2750.6324074074078,148534.15,54,0.8703703703703703,203.47,-0.18796418763924233,0.37961947721615885
USR000190,26,Male,Lucknow,Tier2,PhonePe,Medium,14,Android,2020-02-15,2,Loyal Digital Users,2311.1689130434784,106313.77,46,0.9130434782608695,145.64,-1.4780675154841132,-0.5835636975065153
USR000191,22,Female,Kolkata,Tier1,Google Pay,Medium,11,Android,2019-05-29,3,Premium Investors,4061.8722916666666,194969.87,48,0.8541666666666666,267.08,2.047436212920969,-0.11512907639785892
USR000192,50,Male,Aurangabad,Tier3,Google Pay,Power,117,Android,2022-12-16,3,Premium Investors,3685.81679245283,195348.29,53,0.8679245283018868,267.6,1.6408824992926125,-0.40742467453447573
USR000193,51,Male,Hyderabad,Tier1,PhonePe,Power,83,Web,2022-09-03,2,Loyal Digital Users,2669.881896551724,154853.15,58,0.9310344827586207,212.13,-0.38223802933779816,-1.132417868993794
USR000194,39,Male,Chennai,Tier1,Google Pay,Low,2,Android,2019-03-05,2,Loyal Digital Users,3417.364565217391,157198.77,46,0.9130434782608695,215.34,0.5047203813647126,-1.7026304802522332
USR000195,29,Female,Mysore,Tier3,CRED,Medium,7,Android,2020-04-01,2,Loyal Digital Users,2997.805434782608,137899.05,46,0.8478260869565217,188.9,-0.08472162926166464,-0.4465610868194779
USR000196,29,Male,Pune,Tier1,Google Pay,Low,5,iOS,2019-10-28,1,Casual Small Spenders,2803.712195121951,114952.2,41,0.8780487804878049,157.47,-2.106967918483271,0.00567847829014129
USR000197,42,Male,Indore,Tier2,Google Pay,High,34,Android,2020-04-10,0,Active Everyday Users,3122.38,171730.9,55,0.8909090909090909,235.25,1.347338887762765,0.23268528439924704
USR000198,50,Male,Kolkata,Tier1,Paytm,High,45,Android,2020-06-02,1,Casual Small Spenders,2987.474418604651,128461.4,43,0.8604651162790697,175.97,-1.5347954228123506,-0.5426971047173619
USR000199,50,Female,Delhi,Tier1,PhonePe,Medium,6,Android,2020-02-23,3,Premium Investors,3108.989827586207,180321.41,58,0.9310344827586207,247.02,2.1880258516123035,-0.31570556362282476
USR000200,45,Male,Amritsar,Tier3,Paytm,Power,71,Android,2021-10-12,0,Active Everyday Users,3140.8031818181817,138195.34,44,0.7272727272727273,189.31,0.2848333607759136,1.715381186253402
USR000201,39,Male,Indore,Tier2,Google Pay,Low,4,Android,2021-04-29,2,Loyal Digital Users,2379.3273770491805,145138.97,61,0.9016393442622951,198.82,0.13866671210696474,-0.09038989890941311
USR000202,21,Female,Ahmedabad,Tier1,Google Pay,High,38,Android,2021-04-08,2,Loyal Digital Users,3377.223913043478,155352.3,46,0.8478260869565217,212.81,0.1760106709581107,-0.9123839087101617
USR000203,24,Male,Jabalpur,Tier3,Paytm,Medium,6,Android,2021-04-03,3,Premium Investors,3666.7344897959183,179669.99,49,0.9183673469387755,246.12,1.798003532903468,-2.3557523989990923
USR000204,50,Male,Ahmedabad,Tier1,Paytm,Medium,16,Android,2022-07-24,2,Loyal Digital Users,2942.3965384615385,153004.62,52,0.9038461538461539,209.6,-0.7943610300206849,-1.1370081297610117
USR000205,38,Male,Bhopal,Tier2,Google Pay,Medium,9,Android,2019-11-07,0,Active Everyday Users,3030.4822222222224,163646.04,54,0.8703703703703703,224.17,1.1190336347324885,-0.22835709870820586
USR000206,18,Male,Kolkata,Tier1,Paytm,Medium,15,Web,2019-05-04,0,Active Everyday Users,2602.4173214285715,145735.37,56,0.8035714285714286,199.64,-0.12903478825009634,1.6326767085537937
USR000207,22,Female,Pune,Tier1,WhatsApp Pay,High,31,Android,2019-12-16,1,Casual Small Spenders,2506.9537142857143,87743.38,35,0.7428571428571429,120.2,-2.406455011219813,0.8701535131169903
USR000208,40,Female,Indore,Tier2,Google Pay,Low,3,iOS,2019-07-28,3,Premium Investors,4291.121851851852,231720.58,54,0.8703703703703703,317.43,3.0093407860908035,-0.6675583685904299
USR000209,18,Female,Agra,Tier2,Google Pay,Medium,16,Android,2019-09-19,0,Active Everyday Users,3016.808644067797,177991.71000000002,59,0.864406779661017,243.82,1.5651103580302397,0.7598105018790291
USR000210,24,Male,Ahmedabad,Tier1,PhonePe,High,47,Android,2021-02-18,3,Premium Investors,3918.271323529412,266442.45,68,0.9117647058823529,364.99,3.9887928508349653,-1.05965121800853
USR000211,36,Male,Delhi,Tier1,PhonePe,Medium,8,Android,2020-12-15,1,Casual Small Spenders,2110.584888888889,94976.32,45,0.8444444444444444,130.1,-2.436300137918994,0.9039841537921498
USR000212,41,Male,Patna,Tier2,CRED,High,25,Android,2022-06-10,1,Casual Small Spenders,2970.488333333333,106937.58,36,0.7777777777777778,146.49,-1.5174931891095251,1.41777697810987
USR000213,39,Female,Vadodara,Tier2,Google Pay,Power,94,Android,2022-07-30,2,Loyal Digital Users,3040.504406779661,179389.76,59,0.9152542372881356,245.74,1.508732839946994,-1.1608028217608974
USR000214,26,Male,Guwahati,Tier3,Google Pay,Low,2,Web,2022-08-19,3,Premium Investors,5262.788292682927,215774.32,41,0.8780487804878049,295.58,2.7279271610665976,-2.708663789748001
USR000215,42,Female,Chennai,Tier1,Paytm,High,36,Web,2019-02-04,1,Casual Small Spenders,2169.0151111111118,97605.68,45,0.8666666666666667,133.71,-2.3986083861362344,-0.37509219103511493
USR000216,26,Female,Indore,Tier2,PhonePe,High,33,iOS,2021-06-07,0,Active Everyday Users,3008.442,135379.88999999998,45,0.8666666666666667,185.45,-0.41280767955295017,0.6397953306414796
USR000217,29,Male,Chennai,Tier1,Amazon Pay,Low,4,Android,2019-08-14,1,Casual Small Spenders,2304.0256862745096,117505.31,51,0.8431372549019608,160.97,-1.464896693609021,0.09854107952093195
USR000218,43,Male,Ranchi,Tier2,Google Pay,Medium,15,Android,2019-04-01,1,Casual Small Spenders,2075.393043478261,95468.08,46,0.9565217391304348,130.78,-2.6054521355897977,-2.178400780991677
USR000219,39,Male,Jodhpur,Tier3,Google Pay,Low,4,iOS,2019-03-04,0,Active Everyday Users,3366.330434782609,154851.2,46,0.8043478260869565,212.12,1.185691652861184,0.6007261968846836
USR000220,48,Female,Bangalore,Tier1,Google Pay,Power,76,Android,2019-08-09,3,Premium Investors,3396.6583050847457,200402.84,59,0.8135593220338984,274.52,2.5200026463889955,0.8386719697237744
USR000221,40,Female,Mumbai,Tier1,CRED,Low,5,Web,2019-08-07,2,Loyal Digital Users,3516.170392156863,179324.69,51,0.8823529411764706,245.65,1.157463418631906,-0.5734445245933776
USR000222,36,Male,Amritsar,Tier3,Google Pay,High,33,iOS,2022-05-31,2,Loyal Digital Users,2824.464,155345.52,55,0.8909090909090909,212.8,0.674158605847904,-0.1914149648006637
USR000223,22,Male,Chandigarh,Tier3,CRED,Low,5,Web,2022-12-18,3,Premium Investors,3224.812830188679,170915.08,53,0.9056603773584906,234.13,1.5498624252522302,-0.7867571317504486
USR000224,30,Female,Patna,Tier2,CRED,Low,5,Android,2019-03-02,3,Premium Investors,4009.224727272727,220507.36,55,0.8,302.06,3.3774771994262736,0.8191384933358978
USR000225,27,Female,Coimbatore,Tier2,PhonePe,Low,3,Android,2019-07-25,1,Casual Small Spenders,2497.7008510638298,117391.94,47,0.8085106382978723,160.81,-0.9343614301942565,0.04620878177066083
USR000226,26,Female,Coimbatore,Tier2,CRED,High,23,Android,2020-11-25,0,Active Everyday Users,2664.5098113207546,141219.02,53,0.7924528301886793,193.45,0.2629772578381364,2.2005259551239114
USR000227,61,Male,Kolkata,Tier1,Amazon Pay,Low,4,Android,2019-06-15,2,Loyal Digital Users,3513.820833333333,126497.55,36,0.8611111111111112,173.28,-0.4800273161836005,-0.009479666538966173
USR000228,30,Male,Surat,Tier2,PhonePe,High,42,Android,2022-12-15,1,Casual Small Spenders,2778.833829787234,130605.19,47,0.8297872340425532,178.91,-1.0130988980756412,0.18535557940160366
USR000229,50,Female,Ranchi,Tier2,CRED,High,24,Android,2020-07-16,1,Casual Small Spenders,1827.7708333333333,87733.0,48,0.8125,120.18,-2.407546041671763,1.5246487001801226
USR000230,39,Male,Nagpur,Tier2,Amazon Pay,Medium,17,Android,2021-10-26,0,Active Everyday Users,3579.632950819672,218357.61,61,0.8360655737704918,299.12,2.0804813478753355,1.807994857869646
USR000231,46,Female,Vadodara,Tier2,Paytm,High,45,Android,2019-03-25,1,Casual Small Spenders,3572.050588235294,121449.72,34,0.9117647058823529,166.37,-1.2132886855145337,-1.8892034571907639
USR000232,34,Female,Agra,Tier2,Google Pay,Power,121,Android,2019-11-14,0,Active Everyday Users,2994.79171875,191666.67,64,0.796875,262.56,1.7455374909884718,1.7447975358340821
USR000233,37,Female,Kanpur,Tier2,PhonePe,Medium,16,Android,2020-09-24,2,Loyal Digital Users,2476.214782608696,113905.88,46,0.9347826086956522,156.04,-1.7499129563152558,-1.6749440425225859
USR000234,34,Female,Madurai,Tier2,PhonePe,Low,4,Android,2020-05-16,2,Loyal Digital Users,3573.9655319148937,167976.38,47,0.9148936170212766,230.1,0.7157545145985579,-1.0336339005916149
USR000235,25,Male,Mumbai,Tier1,Google Pay,High,23,Android,2020-07-26,1,Casual Small Spenders,2698.2154054054054,99833.97,37,0.8648648648648649,136.76,-2.4728226092356405,-0.4561939530673094
USR000236,42,Male,Jaipur,Tier2,Amazon Pay,Low,4,Android,2021-05-21,1,Casual Small Spenders,2335.200208333333,112089.61,48,0.8958333333333334,153.55,-1.713038958184659,0.15075352235960252
USR000237,27,Male,Agra,Tier2,Google Pay,Medium,13,Android,2020-04-14,3,Premium Investors,3518.9203174603176,221691.98,63,0.7777777777777778,303.69,3.0770626656890627,0.8255225222805112
USR000238,19,Male,Vadodara,Tier2,PhonePe,High,38,iOS,2019-01-18,0,Active Everyday Users,3936.966511627907,169289.56,43,0.813953488372093,231.9,0.9848478427707226,0.7910665306756938
USR000239,39,Male,Mumbai,Tier1,Paytm,Power,120,Android,2020-08-22,1,Casual Small Spenders,2890.4807142857144,121400.19,42,0.8333333333333334,166.3,-1.6807228245357055,-0.194816766061598
USR000240,24,Male,Ahmedabad,Tier1,PhonePe,Medium,6,iOS,2021-09-01,0,Active Everyday Users,2432.146304347826,111878.73,46,0.8043478260869565,153.26,-1.1991703172418127,1.250137149218806
USR000241,56,Female,Meerut,Tier3,PhonePe,Low,5,iOS,2019-03-28,2,Loyal Digital Users,2406.907884615385,125159.21,52,0.9423076923076923,171.45,-0.7725779548363247,-0.8075493675365553
USR000242,58,Male,Mumbai,Tier1,Google Pay,Medium,18,Android,2022-11-22,3,Premium Investors,3203.648620689655,185811.62,58,0.9137931034482759,254.54,1.8660385250909526,0.24433550108237126
